FECHA,1M,1F,1,2M,2F,2,3M,3F,3,4M,4F,4,5M,5F,5,6M,6F,6,7M,7F,7,8M,8F,8,9M,9F,9,10M,10F,10,11M,11F,11,12M,12F,12,13M,13F,13,14M,14F,14,15M,15F,15,TotalM,TotalF,Total
2020-12-04,7550,7062,14612,3463,3800,7263,6481,6486,12967,8570,8503,17073,4510,4789,9299,3382,3679,7061,6584,7048,13632,7305,7282,14587,4318,4108,8426,3360,3406,6766,3449,3650,7099,3630,3641,7271,4055,4515,8570,5171,5307,10478,4355,4451,8806,76183,77727,153910
2020-12-05,7556,7068,14624,3469,3817,7286,6493,6499,12992,8581,8513,17094,4515,4795,9310,3387,3682,7069,6591,7061,13652,7311,7291,14602,4324,4121,8445,3371,3413,6784,3460,3662,7122,3640,3649,7289,4064,4524,8588,5183,5315,10498,4367,4467,8834,76312,77877,154189
2020-12-06,7562,7076,14638,3477,3822,7299,6500,6504,13004,8588,8522,17110,4524,4801,9325,3395,3685,7080,6601,7068,13669,7315,7293,14608,4329,4126,8455,3377,3422,6799,3471,3668,7139,3647,3652,7299,4070,4536,8606,5196,5331,10527,4375,4472,8847,76427,77978,154405
2020-12-07,7567,7087,14654,3489,3830,7319,6504,6507,13011,8599,8528,17127,4530,4809,9339,3401,3690,7091,6611,7074,13685,7317,7300,14617,4338,4135,8473,3384,3429,6813,3477,3673,7150,3653,3655,7308,4077,4547,8624,5208,5348,10556,4380,4485,8865,76535,78097,154632
2020-12-08,7583,7098,14681,3499,3842,7341,6514,6514,13028,8609,8538,17147,4537,4820,9357,3410,3695,7105,6624,7082,13706,7326,7305,14631,4344,4142,8486,3392,3438,6830,3487,3681,7168,3672,3667,7339,4102,4559,8661,5232,5361,10593,4384,4492,8876,76715,78234,154949
2020-12-09,7603,7113,14716,3511,3850,7361,6523,6526,13049,8630,8548,17178,4547,4835,9382,3420,3710,7130,6639,7092,13731,7332,7313,14645,4353,4157,8510,3402,3449,6851,3494,3691,7185,3691,3686,7377,4120,4584,8704,5258,5372,10630,4396,4510,8906,76919,78436,155355
2020-12-10,7622,7127,14749,3515,3864,7379,6534,6539,13073,8652,8566,17218,4561,4846,9407,3441,3722,7163,6647,7102,13749,7342,7326,14668,4363,4166,8529,3417,3469,6886,3505,3708,7213,3703,3707,7410,4142,4604,8746,5271,5392,10663,4404,4520,8924,77119,78658,155777
2020-12-11,7635,7146,14781,3526,3884,7410,6546,6556,13102,8668,8580,17248,4569,4856,9425,3454,3736,7190,6662,7112,13774,7348,7331,14679,4375,4169,8544,3422,3483,6905,3515,3716,7231,3711,3721,7432,4164,4624,8788,5292,5417,10709,4412,4531,8943,77299,78862,156161
2020-12-12,7654,7158,14812,3536,3893,7429,6551,6561,13112,8679,8590,17269,4578,4867,9445,3462,3747,7209,6673,7128,13801,7355,7335,14690,4385,4179,8564,3439,3495,6934,3524,3725,7249,3720,3732,7452,4178,4636,8814,5320,5434,10754,4422,4538,8960,77476,79018,156494
2020-12-13,7665,7164,14829,3555,3905,7460,6561,6569,13130,8694,8594,17288,4587,4874,9461,3468,3754,7222,6684,7140,13824,7358,7342,14700,4388,4182,8570,3451,3504,6955,3534,3734,7268,3730,3749,7479,4193,4647,8840,5341,5454,10795,4430,4556,8986,77639,79168,156807
2020-12-14,7687,7181,14868,3567,3924,7491,6579,6589,13168,8708,8617,17325,4603,4887,9490,3481,3761,7242,6708,7162,13870,7364,7351,14715,4402,4194,8596,3471,3514,6985,3547,3752,7299,3742,3768,7510,4216,4661,8877,5368,5484,10852,4444,4565,9009,77887,79410,157297
2020-12-15,7703,7203,14906,3586,3938,7524,6594,6609,13203,8728,8637,17365,4620,4894,9514,3492,3774,7266,6727,7182,13909,7368,7355,14723,4408,4205,8613,3483,3520,7003,3558,3763,7321,3762,3784,7546,4250,4679,8929,5407,5509,10916,4461,4574,9035,78147,79626,157773
2020-12-16,7726,7216,14942,3619,3964,7583,6610,6629,13239,8749,8651,17400,4630,4907,9537,3507,3796,7303,6744,7197,13941,7371,7366,14737,4418,4217,8635,3487,3531,7018,3577,3779,7356,3781,3802,7583,4270,4692,8962,5443,5530,10973,4475,4584,9059,78407,79861,158268
2020-12-17,7756,7246,15002,3649,3988,7637,6630,6651,13281,8766,8680,17446,4652,4928,9580,3533,3811,7344,6761,7222,13983,7389,7381,14770,4433,4231,8664,3505,3545,7050,3594,3800,7394,3798,3819,7617,4295,4723,9018,5469,5561,11030,4490,4602,9092,78720,80188,158908
2020-12-18,7774,7270,15044,3679,4020,7699,6651,6674,13325,8780,8691,17471,4670,4947,9617,3550,3829,7379,6787,7240,14027,7400,7393,14793,4449,4251,8700,3520,3555,7075,3624,3829,7453,3821,3843,7664,4340,4756,9096,5494,5596,11090,4510,4617,9127,79049,80511,159560
2020-12-19,7800,7292,15092,3705,4050,7755,6663,6685,13348,8796,8704,17500,4691,4963,9654,3561,3844,7405,6805,7256,14061,7411,7406,14817,4462,4261,8723,3532,3567,7099,3643,3843,7486,3842,3863,7705,4367,4777,9144,5524,5623,11147,4520,4628,9148,79322,80762,160084
2020-12-20,7823,7311,15134,3724,4065,7789,6682,6699,13381,8809,8726,17535,4701,4978,9679,3572,3862,7434,6818,7275,14093,7421,7415,14836,4477,4269,8746,3541,3575,7116,3659,3852,7511,3859,3877,7736,4392,4788,9180,5552,5651,11203,4533,4638,9171,79563,80981,160544
2020-12-21,7856,7329,15185,3755,4096,7851,6711,6723,13434,8825,8745,17570,4717,5010,9727,3601,3891,7492,6843,7301,14144,7436,7431,14867,4497,4287,8784,3564,3591,7155,3688,3879,7567,3885,3907,7792,4426,4814,9240,5599,5695,11294,4552,4662,9214,79955,81361,161316
2020-12-22,7883,7351,15234,3799,4132,7931,6724,6748,13472,8848,8771,17619,4732,5035,9767,3626,3925,7551,6873,7329,14202,7461,7445,14906,4519,4308,8827,3581,3606,7187,3712,3896,7608,3910,3933,7843,4465,4837,9302,5648,5736,11384,4570,4689,9259,80351,81741,162092
2020-12-23,7923,7381,15304,3841,4158,7999,6743,6768,13511,8881,8804,17685,4754,5062,9816,3646,3957,7603,6907,7362,14269,7477,7464,14941,4541,4333,8874,3607,3630,7237,3741,3923,7664,3947,3966,7913,4508,4883,9391,5725,5786,11511,4598,4720,9318,80839,82197,163036
2020-12-24,7940,7396,15336,3858,4176,8034,6756,6778,13534,8898,8819,17717,4778,5080,9858,3660,3974,7634,6922,7375,14297,7485,7470,14955,4549,4343,8892,3621,3636,7257,3761,3936,7697,3961,3982,7943,4537,4911,9448,5749,5814,11563,4614,4733,9347,81089,82423,163512
2020-12-25,7954,7402,15356,3870,4193,8063,6762,6784,13546,8906,8829,17735,4789,5086,9875,3669,3990,7659,6936,7384,14320,7490,7476,14966,4562,4349,8911,3633,3645,7278,3778,3956,7734,3975,3987,7962,4551,4936,9487,5771,5828,11599,4629,4741,9370,81275,82586,163861
2020-12-26,7997,7433,15430,3898,4225,8123,6791,6815,13606,8945,8856,17801,4817,5112,9929,3708,4024,7732,6970,7424,14394,7522,7497,15019,4586,4375,8961,3654,3672,7326,3810,3990,7800,4006,4007,8013,4572,4973,9545,5817,5874,11691,4655,4773,9428,81748,83050,164798
2020-12-27,8024,7454,15478,3920,4256,8176,6819,6828,13647,8965,8876,17841,4845,5134,9979,3733,4044,7777,7004,7459,14463,7542,7519,15061,4608,4387,8995,3667,3689,7356,3834,4012,7846,4029,4026,8055,4602,5004,9606,5854,5913,11767,4685,4801,9486,82131,83402,165533
2020-12-28,8077,7495,15572,3953,4290,8243,6858,6875,13733,9020,8914,17934,4876,5152,10028,3775,4082,7857,7050,7509,14559,7566,7551,15117,4657,4413,9070,3695,3725,7420,3877,4047,7924,4073,4067,8140,4644,5058,9702,5918,5976,11894,4724,4855,9579,82763,84009,166772
2020-12-29,8121,7533,15654,4006,4345,8351,6902,6914,13816,9052,8955,18007,4905,5194,10099,3813,4119,7932,7100,7551,14651,7602,7585,15187,4687,4452,9139,3726,3770,7496,3913,4098,8011,4126,4111,8237,4717,5118,9835,5990,6039,12029,4768,4904,9672,83428,84688,168116
2020-12-30,8169,7582,15751,4053,4396,8449,6941,6945,13886,9110,9003,18113,4938,5243,10181,3861,4160,8021,7143,7593,14736,7636,7619,15255,4715,4500,9215,3760,3809,7569,3974,4158,8132,4180,4154,8334,4778,5174,9952,6067,6113,12180,4803,4935,9738,84128,85384,169512
2020-12-31,8209,7608,15817,4085,4419,8504,6959,6971,13930,9144,9036,18180,4957,5271,10228,3894,4180,8074,7173,7625,14798,7652,7638,15290,4741,4517,9258,3785,3838,7623,4013,4185,8198,4208,4189,8397,4807,5204,10011,6103,6147,12250,4832,4967,9799,84562,85795,170357
2021-01-01,8225,7620,15845,4092,4430,8522,6967,6982,13949,9156,9043,18199,4964,5280,10244,3902,4201,8103,7186,7632,14818,7658,7642,15300,4755,4528,9283,3795,3846,7641,4020,4198,8218,4222,4207,8429,4823,5225,10048,6122,6171,12293,4842,4978,9820,84729,85983,170712
2021-01-02,8248,7646,15894,4128,4457,8585,7007,7009,14016,9179,9071,18250,4998,5312,10310,3930,4229,8159,7222,7674,14896,7686,7672,15358,4776,4561,9337,3829,3871,7700,4051,4229,8280,4270,4239,8509,4871,5268,10139,6154,6216,12370,4877,5022,9899,85226,86476,171702
2021-01-03,8280,7672,15952,4171,4496,8667,7031,7042,14073,9213,9094,18307,5030,5345,10375,3953,4266,8219,7249,7694,14943,7711,7697,15408,4799,4592,9391,3852,3896,7748,4089,4266,8355,4306,4281,8587,4931,5307,10238,6201,6269,12470,4897,5060,9957,85713,86977,172690
2021-01-04,8350,7715,16065,4223,4549,8772,7084,7098,14182,9258,9148,18406,5072,5393,10465,3995,4307,8302,7293,7739,15032,7751,7745,15496,4848,4648,9496,3898,3937,7835,4142,4313,8455,4363,4326,8689,4996,5378,10374,6266,6338,12604,4952,5106,10058,86491,87740,174231
2021-01-05,8406,7767,16173,4279,4605,8884,7141,7151,14292,9317,9207,18524,5122,5446,10568,4033,4339,8372,7349,7786,15135,7789,7785,15574,4901,4690,9591,3944,3978,7922,4197,4370,8567,4419,4366,8785,5061,5457,10518,6334,6419,12753,5006,5166,10172,87298,88532,175830
2021-01-06,8468,7801,16269,4343,4658,9001,7177,7210,14387,9379,9254,18633,5173,5492,10665,4065,4389,8454,7399,7828,15227,7818,7823,15641,4947,4732,9679,3985,4016,8001,4268,4422,8690,4469,4425,8894,5143,5522,10665,6395,6484,12879,5056,5228,10284,88085,89284,177369
2021-01-07,8524,7829,16353,4383,4720,9103,7224,7260,14484,9418,9293,18711,5222,5526,10748,4103,4431,8534,7432,7874,15306,7846,7865,15711,4987,4772,9759,4023,4060,8083,4317,4472,8789,4520,4464,8984,5214,5597,10811,6454,6561,13015,5109,5277,10386,88776,90001,178777
2021-01-08,8579,7880,16459,4429,4759,9188,7257,7300,14557,9482,9341,18823,5264,5570,10834,4144,4460,8604,7476,7919,15395,7879,7895,15774,5026,4808,9834,4058,4107,8165,4357,4520,8877,4566,4508,9074,5264,5663,10927,6521,6622,13143,5152,5330,10482,89454,90682,180136
2021-01-09,8616,7913,16529,4473,4805,9278,7278,7327,14605,9514,9380,18894,5295,5606,10901,4178,4503,8681,7503,7952,15455,7898,7917,15815,5056,4841,9897,4089,4133,8222,4386,4555,8941,4604,4554,9158,5305,5721,11026,6598,6675,13273,5190,5364,10554,89983,91246,181229
2021-01-10,8645,7947,16592,4508,4852,9360,7298,7355,14653,9536,9407,18943,5322,5627,10949,4200,4522,8722,7525,7976,15501,7907,7927,15834,5073,4852,9925,4109,4155,8264,4412,4582,8994,4644,4596,9240,5335,5751,11086,6641,6721,13362,5212,5398,10610,90367,91668,182035
2021-01-11,8697,7990,16687,4552,4908,9460,7329,7392,14721,9582,9444,19026,5367,5660,11027,4229,4552,8781,7563,8009,15572,7931,7952,15883,5102,4887,9989,4146,4187,8333,4453,4628,9081,4691,4642,9333,5386,5802,11188,6708,6784,13492,5252,5433,10685,90988,92270,183258
2021-01-12,8752,8036,16788,4604,4951,9555,7357,7435,14792,9620,9480,19100,5397,5697,11094,4263,4600,8863,7605,8051,15656,7967,7990,15957,5134,4911,10045,4190,4230,8420,4491,4689,9180,4738,4680,9418,5451,5865,11316,6768,6844,13612,5295,5470,10765,91632,92929,184561
2021-01-13,8796,8081,16877,4650,4997,9647,7400,7467,14867,9662,9524,19186,5430,5731,11161,4296,4641,8937,7644,8097,15741,7999,8018,16017,5168,4943,10111,4232,4262,8494,4539,4744,9283,4784,4732,9516,5498,5939,11437,6837,6919,13756,5341,5527,10868,92276,93622,185898
2021-01-14,8840,8137,16977,4695,5061,9756,7429,7499,14928,9698,9551,19249,5460,5763,11223,4331,4672,9003,7682,8124,15806,8030,8058,16088,5204,4969,10173,4257,4290,8547,4575,4768,9343,4824,4765,9589,5547,5993,11540,6910,6996,13906,5389,5572,10961,92871,94218,187089
2021-01-15,8903,8174,17077,4736,5108,9844,7458,7530,14988,9743,9596,19339,5488,5791,11279,4368,4710,9078,7734,8160,15894,8059,8085,16144,5248,4996,10244,4292,4316,8608,4627,4798,9425,4872,4805,9677,5609,6037,11646,6975,7061,14036,5419,5607,11026,93531,94774,188305
2021-01-16,8942,8204,17146,4770,5159,9929,7488,7565,15053,9763,9625,19388,5521,5818,11339,4395,4731,9126,7778,8196,15974,8071,8098,16169,5271,5022,10293,4321,4340,8661,4657,4830,9487,4900,4843,9743,5659,6101,11760,7029,7103,14132,5440,5637,11077,94005,95272,189277
2021-01-17,8965,8235,17200,4794,5199,9993,7520,7586,15106,9785,9643,19428,5545,5836,11381,4427,4763,9190,7802,8220,16022,8084,8109,16193,5294,5041,10335,4345,4362,8707,4696,4852,9548,4931,4877,9808,5696,6137,11833,7086,7153,14239,5469,5664,11133,94439,95677,190116
2021-01-18,9023,8283,17306,4836,5254,10090,7567,7629,15196,9842,9676,19518,5583,5874,11457,4469,4803,9272,7846,8262,16108,8105,8133,16238,5333,5080,10413,4389,4408,8797,4751,4885,9636,4978,4907,9885,5758,6201,11959,7156,7223,14379,5501,5698,11199,95137,96316,191453
2021-01-19,9065,8333,17398,4866,5296,10162,7601,7665,15266,9895,9714,19609,5627,5899,11526,4495,4853,9348,7884,8301,16185,8128,8156,16284,5364,5114,10478,4422,4437,8859,4796,4934,9730,5030,4949,9979,5811,6257,12068,7206,7273,14479,5540,5732,11272,95730,96913,192643
2021-01-20,9108,8360,17468,4906,5332,10238,7641,7707,15348,9945,9755,19700,5666,5939,11605,4528,4898,9426,7917,8338,16255,8162,8191,16353,5408,5151,10559,4453,4461,8914,4825,4978,9803,5083,4985,10068,5868,6303,12171,7269,7337,14606,5562,5771,11333,96341,97506,193847
2021-01-21,9163,8401,17564,4946,5378,10324,7674,7737,15411,9994,9785,19779,5696,5984,11680,4561,4938,9499,7946,8371,16317,8186,8217,16403,5444,5194,10638,4491,4499,8990,4865,5010,9875,5120,5019,10139,5913,6356,12269,7319,7398,14717,5593,5805,11398,96911,98092,195003
2021-01-22,9207,8444,17651,4971,5414,10385,7704,7767,15471,10027,9811,19838,5723,6017,11740,4601,4969,9570,7982,8408,16390,8213,8235,16448,5477,5218,10695,4523,4533,9056,4896,5043,9939,5151,5054,10205,5968,6407,12375,7364,7460,14824,5619,5833,11452,97426,98613,196039
2021-01-23,9242,8471,17713,4999,5439,10438,7729,7792,15521,10059,9834,19893,5750,6043,11793,4622,5008,9630,8011,8441,16452,8231,8245,16476,5493,5240,10733,4546,4559,9105,4913,5082,9995,5183,5080,10263,6013,6459,12472,7414,7496,14910,5640,5863,11503,97845,99052,196897
2021-01-24,9269,8495,17764,5025,5468,10493,7751,7809,15560,10078,9855,19933,5782,6070,11852,4660,5033,9693,8041,8479,16520,8241,8253,16494,5511,5259,10770,4565,4578,9143,4938,5099,10037,5223,5112,10335,6064,6493,12557,7453,7529,14982,5672,5888,11560,98273,99420,197693
2021-01-25,9326,8544,17870,5074,5503,10577,7799,7847,15646,10114,9885,19999,5816,6108,11924,4696,5077,9773,8081,8517,16598,8265,8281,16546,5543,5286,10829,4596,4602,9198,4982,5137,10119,5267,5162,10429,6113,6549,12662,7531,7577,15108,5707,5931,11638,98910,100006,198916
2021-01-26,9371,8585,17956,5104,5536,10640,7832,7876,15708,10143,9917,20060,5855,6147,12002,4726,5120,9846,8120,8565,16685,8284,8307,16591,5570,5314,10884,4624,4635,9259,5028,5185,10213,5309,5197,10506,6162,6596,12758,7600,7638,15238,5744,5972,11716,99472,100590,200062
2021-01-27,9415,8627,18042,5149,5569,10718,7849,7895,15744,10177,9946,20123,5880,6171,12051,4767,5144,9911,8148,8601,16749,8315,8332,16647,5597,5356,10953,4648,4664,9312,5051,5210,10261,5341,5224,10565,6203,6646,12849,7657,7697,15354,5780,5995,11775,99977,101077,201054
2021-01-28,9458,8671,18129,5178,5605,10783,7885,7924,15809,10208,9971,20179,5902,6192,12094,4805,5181,9986,8173,8626,16799,8344,8357,16701,5636,5390,11026,4679,4694,9373,5092,5246,10338,5372,5267,10639,6257,6693,12950,7708,7742,15450,5818,6030,11848,100515,101589,202104
2021-01-29,9489,8702,18191,5223,5661,10884,7902,7964,15866,10236,10002,20238,5927,6221,12148,4840,5219,10059,8207,8662,16869,8372,8385,16757,5662,5414,11076,4701,4713,9414,5126,5278,10404,5401,5311,10712,6302,6748,13050,7756,7792,15548,5849,6077,11926,100993,102149,203142
2021-01-30,9506,8737,18243,5256,5705,10961,7918,7983,15901,10256,10024,20280,5951,6242,12193,4866,5246,10112,8231,8679,16910,8387,8402,16789,5684,5443,11127,4730,4740,9470,5164,5312,10476,5438,5343,10781,6357,6781,13138,7798,7842,15640,5871,6109,11980,101413,102588,204001
2021-01-31,9536,8774,18310,5295,5746,11041,7933,8004,15937,10279,10040,20319,5969,6263,12232,4891,5273,10164,8249,8710,16959,8399,8414,16813,5698,5465,11163,4754,4763,9517,5200,5348,10548,5471,5374,10845,6410,6823,13233,7850,7901,15751,5889,6132,12021,101823,103030,204853
2021-02-01,9572,8812,18384,5334,5805,11139,7967,8044,16011,10308,10065,20373,6020,6300,12320,4917,5301,10218,8275,8754,17029,8428,8450,16878,5727,5486,11213,4781,4788,9569,5250,5396,10646,5510,5413,10923,6456,6883,13339,7916,7949,15865,5927,6164,12091,102388,103610,205998
2021-02-02,9618,8846,18464,5368,5854,11222,8000,8073,16073,10332,10108,20440,6044,6326,12370,4960,5321,10281,8306,8787,17093,8454,8475,16929,5756,5504,11260,4812,4814,9626,5278,5431,10709,5536,5444,10980,6501,6947,13448,7964,8007,15971,5958,6203,12161,102887,104140,207027
2021-02-03,9649,8875,18524,5408,5893,11301,8026,8105,16131,10369,10147,20516,6079,6355,12434,4999,5355,10354,8334,8817,17151,8480,8498,16978,5782,5533,11315,4837,4839,9676,5315,5462,10777,5570,5483,11053,6539,6992,13531,8025,8056,16081,5988,6233,12221,103400,104643,208043
2021-02-04,9671,8912,18583,5427,5926,11353,8050,8135,16185,10392,10177,20569,6112,6385,12497,5018,5382,10400,8359,8842,17201,8496,8514,17010,5811,5546,11357,4868,4866,9734,5353,5496,10849,5610,5509,11119,6581,7026,13607,8069,8106,16175,6018,6261,12279,103835,105083,208918
2021-02-05,9697,8939,18636,5448,5952,11400,8073,8163,16236,10419,10216,20635,6135,6416,12551,5048,5406,10454,8389,8871,17260,8513,8533,17046,5829,5559,11388,4893,4894,9787,5377,5512,10889,5639,5532,11171,6608,7066,13674,8111,8152,16263,6040,6287,12327,104219,105498,209717
2021-02-06,9719,8963,18682,5462,5971,11433,8090,8176,16266,10436,10237,20673,6159,6441,12600,5073,5424,10497,8408,8890,17298,8531,8541,17072,5840,5576,11416,4913,4913,9826,5405,5545,10950,5655,5556,11211,6632,7095,13727,8143,8189,16332,6058,6304,12362,104524,105821,210345
2021-02-07,9739,8982,18721,5477,5985,11462,8109,8194,16303,10446,10254,20700,6174,6453,12627,5093,5444,10537,8432,8904,17336,8541,8549,17090,5849,5589,11438,4930,4924,9854,5431,5574,11005,5675,5575,11250,6649,7124,13773,8177,8216,16393,6069,6320,12389,104791,106087,210878
2021-02-08,9787,9014,18801,5501,6019,11520,8130,8215,16345,10464,10276,20740,6202,6491,12693,5112,5473,10585,8463,8940,17403,8558,8565,17123,5875,5614,11489,4955,4957,9912,5460,5612,11072,5708,5604,11312,6693,7152,13845,8229,8259,16488,6108,6352,12460,105245,106543,211788
2021-02-09,9821,9042,18863,5524,6045,11569,8151,8232,16383,10483,10293,20776,6214,6516,12730,5138,5492,10630,8485,8968,17453,8572,8580,17152,5895,5630,11525,4976,4976,9952,5480,5632,11112,5739,5626,11365,6719,7190,13909,8265,8289,16554,6131,6358,12489,105593,106869,212462
2021-02-10,9854,9075,18929,5543,6063,11606,8171,8250,16421,10502,10311,20813,6236,6538,12774,5156,5512,10668,8506,8996,17502,8582,8594,17176,5913,5651,11564,4999,4999,9998,5498,5655,11153,5766,5649,11415,6750,7216,13966,8303,8334,16637,6165,6388,12553,105944,107231,213175
2021-02-11,9885,9109,18994,5564,6088,11652,8198,8266,16464,10530,10332,20862,6251,6561,12812,5170,5527,10697,8535,9021,17556,8595,8610,17205,5926,5667,11593,5025,5021,10046,5523,5677,11200,5784,5671,11455,6777,7247,14024,8336,8375,16711,6181,6411,12592,106280,107583,213863
2021-02-12,9919,9135,19054,5581,6104,11685,8216,8282,16498,10557,10355,20912,6268,6580,12848,5195,5547,10742,8569,9046,17615,8611,8630,17241,5945,5687,11632,5045,5042,10087,5553,5702,11255,5804,5692,11496,6801,7277,14078,8354,8407,16761,6211,6435,12646,106629,107921,214550
2021-02-13,9942,9157,19099,5600,6124,11724,8227,8295,16522,10565,10368,20933,6284,6602,12886,5213,5560,10773,8593,9072,17665,8628,8637,17265,5960,5706,11666,5064,5057,10121,5578,5719,11297,5825,5710,11535,6829,7302,14131,8374,8431,16805,6227,6448,12675,106909,108188,215097
2021-02-14,9952,9179,19131,5619,6138,11757,8242,8310,16552,10569,10374,20943,6296,6622,12918,5224,5577,10801,8610,9094,17704,8640,8652,17292,5969,5724,11693,5080,5079,10159,5596,5733,11329,5841,5732,11573,6841,7324,14165,8407,8451,16858,6243,6461,12704,107129,108450,215579
2021-02-15,9976,9196,19172,5631,6152,11783,8249,8330,16579,10582,10390,20972,6312,6639,12951,5236,5609,10845,8634,9115,17749,8655,8665,17320,5985,5739,11724,5098,5095,10193,5615,5749,11364,5855,5749,11604,6867,7346,14213,8426,8480,16906,6264,6474,12738,107385,108728,216113
2021-02-16,10007,9225,19232,5639,6167,11806,8268,8357,16625,10598,10410,21008,6332,6658,12990,5250,5624,10874,8648,9131,17779,8664,8684,17348,6001,5755,11756,5114,5112,10226,5636,5762,11398,5874,5764,11638,6888,7367,14255,8440,8508,16948,6280,6496,12776,107639,109020,216659
2021-02-17,10042,9263,19305,5664,6196,11860,8298,8378,16676,10624,10430,21054,6361,6686,13047,5284,5647,10931,8677,9154,17831,8684,8705,17389,6036,5768,11804,5141,5132,10273,5660,5787,11447,5898,5792,11690,6911,7396,14307,8470,8536,17006,6302,6534,12836,108052,109404,217456
2021-02-18,10072,9296,19368,5680,6226,11906,8319,8403,16722,10667,10471,21138,6393,6706,13099,5311,5674,10985,8705,9186,17891,8704,8723,17427,6057,5791,11848,5164,5151,10315,5678,5807,11485,5915,5816,11731,6941,7423,14364,8496,8569,17065,6318,6560,12878,108420,109802,218222
2021-02-19,10098,9321,19419,5698,6253,11951,8337,8426,16763,10690,10496,21186,6412,6727,13139,5342,5696,11038,8729,9209,17938,8733,8745,17478,6077,5807,11884,5190,5170,10360,5700,5837,11537,5944,5832,11776,6964,7443,14407,8530,8605,17135,6345,6588,12933,108789,110155,218944
2021-02-20,10118,9342,19460,5717,6276,11993,8352,8440,16792,10711,10513,21224,6436,6749,13185,5358,5710,11068,8751,9232,17983,8752,8755,17507,6086,5823,11909,5211,5198,10409,5720,5853,11573,5965,5857,11822,6985,7459,14444,8558,8628,17186,6366,6604,12970,109086,110439,219525
2021-02-21,10146,9367,19513,5735,6291,12026,8369,8454,16823,10728,10526,21254,6448,6761,13209,5368,5729,11097,8767,9253,18020,8761,8763,17524,6095,5837,11932,5234,5221,10455,5738,5880,11618,5986,5873,11859,7012,7481,14493,8582,8660,17242,6380,6624,13004,109349,110720,220069
2021-02-22,10169,9385,19554,5765,6309,12074,8398,8472,16870,10753,10544,21297,6466,6797,13263,5387,5747,11134,8800,9275,18075,8779,8777,17556,6115,5849,11964,5252,5238,10490,5759,5897,11656,6003,5894,11897,7037,7509,14546,8602,8690,17292,6407,6637,13044,109692,111020,220712
2021-02-23,10197,9410,19607,5778,6332,12110,8419,8487,16906,10786,10572,21358,6490,6821,13311,5417,5764,11181,8828,9302,18130,8800,8793,17593,6134,5860,11994,5276,5260,10536,5787,5913,11700,6016,5917,11933,7062,7546,14608,8636,8720,17356,6423,6652,13075,110049,111349,221398
2021-02-24,10223,9438,19661,5796,6349,12145,8436,8502,16938,10807,10596,21403,6503,6842,13345,5429,5781,11210,8857,9319,18176,8826,8820,17646,6152,5874,12026,5294,5289,10583,5811,5929,11740,6039,5937,11976,7082,7575,14657,8668,8755,17423,6439,6665,13104,110362,111671,222033
2021-02-25,10250,9462,19712,5814,6364,12178,8466,8524,16990,10833,10630,21463,6532,6869,13401,5459,5810,11269,8883,9348,18231,8837,8842,17679,6172,5893,12065,5331,5309,10640,5831,5952,11783,6059,5959,12018,7105,7615,14720,8701,8794,17495,6465,6701,13166,110738,112072,222810
2021-02-26,10275,9494,19769,5832,6378,12210,8486,8552,17038,10858,10648,21506,6547,6895,13442,5480,5833,11313,8897,9371,18268,8847,8864,17711,6189,5903,12092,5343,5325,10668,5858,5973,11831,6075,5976,12051,7134,7637,14771,8733,8830,17563,6484,6729,13213,111038,112408,223446
2021-02-27,10292,9514,19806,5842,6391,12233,8503,8569,17072,10877,10672,21549,6570,6909,13479,5498,5848,11346,8914,9395,18309,8864,8877,17741,6203,5915,12118,5356,5338,10694,5878,5992,11870,6098,5999,12097,7145,7658,14803,8748,8848,17596,6512,6746,13258,111300,112671,223971
2021-02-28,10306,9529,19835,5854,6404,12258,8517,8583,17100,10893,10683,21576,6585,6922,13507,5512,5864,11376,8929,9408,18337,8874,8887,17761,6217,5931,12148,5360,5351,10711,5896,6012,11908,6113,6016,12129,7157,7674,14831,8766,8862,17628,6526,6762,13288,111505,112888,224393
2021-03-01,10335,9560,19895,5880,6440,12320,8548,8611,17159,10913,10709,21622,6613,6945,13558,5536,5902,11438,8955,9427,18382,8899,8917,17816,6243,5953,12196,5384,5372,10756,5916,6032,11948,6128,6033,12161,7183,7690,14873,8794,8886,17680,6544,6785,13329,111871,113262,225133
2021-03-02,10365,9585,19950,5900,6458,12358,8563,8636,17199,10933,10737,21670,6629,6970,13599,5550,5913,11463,8974,9456,18430,8920,8941,17861,6262,5967,12229,5400,5392,10792,5939,6046,11985,6151,6045,12196,7206,7714,14920,8822,8912,17734,6564,6809,13373,112178,113581,225759
2021-03-03,10394,9604,19998,5924,6485,12409,8587,8661,17248,10969,10760,21729,6650,6983,13633,5567,5931,11498,8996,9483,18479,8955,8965,17920,6292,5986,12278,5419,5414,10833,5957,6068,12025,6177,6069,12246,7232,7747,14979,8848,8940,17788,6590,6834,13424,112557,113930,226487
2021-03-04,10421,9631,20052,5934,6510,12444,8617,8692,17309,10996,10787,21783,6674,7006,13680,5588,5952,11540,9025,9498,18523,8974,8993,17967,6315,5998,12313,5444,5435,10879,5976,6086,12062,6201,6083,12284,7264,7769,15033,8872,8964,17836,6607,6851,13458,112908,114255,227163
