FECHA,<=10M,<=10F,<=10,11-20M,11-20F,11-20,21-30M,21-30F,21-30,31-40M,31-40F,31-40,41-50M,41-50F,41-50,51-60M,51-60F,51-60,61-70M,61-70F,61-70,71-80M,71-80F,71-80,81-90M,81-90F,81-90,>=91M,>=91F,>=91,TotalM,TotalF,Total
2020-12-14,0.031116534472239166,0.024746192893401013,0.027993779160186628,0.08480780964002439,0.09327411167512689,0.0889580093312597,0.28676021964612564,0.2639593908629441,0.27558320373250383,0.21293471629042093,0.2017766497461929,0.20746500777604976,0.15253203172666258,0.15228426395939085,0.15241057542768274,0.09029896278218424,0.11992385786802029,0.10482115085536549,0.06772422208663818,0.07360406091370558,0.07060653188180405,0.04636973764490543,0.04187817258883248,0.04416796267496112,0.02257474069554606,0.0215736040609137,0.02208398133748056,0.004881025015253202,0.0069796954314720805,0.005909797822706066,0.5097978227060653,0.4902021772939347,1.0
2020-12-15,0.02395543175487465,0.022941176470588232,0.023462088698140197,0.09415041782729804,0.09352941176470587,0.09384835479256078,0.28300835654596096,0.26411764705882346,0.27381974248927043,0.2161559888579387,0.20529411764705877,0.21087267525035763,0.1481894150417827,0.15352941176470586,0.15078683834048642,0.09303621169916435,0.11352941176470588,0.10300429184549356,0.06796657381615598,0.07176470588235292,0.0698140200286123,0.049025069637883,0.03941176470588235,0.04434907010014306,0.020055710306406686,0.024117647058823525,0.022031473533619457,0.004456824512534818,0.01176470588235294,0.008011444921316165,0.5135908440629471,0.48640915593705303,1.0
2020-12-16,0.02382212811011117,0.022905027932960894,0.023375917368850235,0.09475913181577555,0.09497206703910614,0.09486273443870616,0.27845420857596614,0.253072625698324,0.2661049198151672,0.2165166754896771,0.21005586592178777,0.21337319923892362,0.14981471678136582,0.15530726256983243,0.1524870888828486,0.0968766543144521,0.11564245810055868,0.1060070671378092,0.06829010058231869,0.06983240223463688,0.0690405001359065,0.046585494970884066,0.03966480446927374,0.043218265833106825,0.02064584436209635,0.026815642458100558,0.02364773036151128,0.004235044997353097,0.011731843575418996,0.007882576787170428,0.5134547431367219,0.48654525686327804,1.0
2020-12-17,0.02384576357179097,0.024232633279483037,0.024033437826541274,0.09538305428716388,0.09154550350026926,0.09352142110762801,0.27853881278538817,0.2520193861066236,0.26567398119122254,0.21004566210045664,0.20732364028002154,0.20872518286311387,0.15474378488077117,0.1647819063004847,0.15961337513061652,0.10045662100456622,0.11093161012385568,0.10553814002089865,0.06950786402841198,0.07162089391491654,0.07053291536050156,0.04464738711314054,0.038772213247172865,0.04179728317659352,0.018264840182648404,0.026386645126548196,0.022204806687565307,0.004566210045662101,0.012385568120624663,0.008359456635318703,0.5148902821316614,0.4851097178683385,1.0
2020-12-18,0.02502360717658168,0.024975024975024976,0.024999999999999998,0.09395656279508971,0.09290709290709291,0.09344660194174757,0.2728989612842304,0.2547452547452548,0.2640776699029126,0.2049102927289896,0.21328671328671328,0.20898058252427185,0.15439093484419267,0.16083916083916083,0.15752427184466022,0.10670443814919736,0.1108891108891109,0.1087378640776699,0.0764872521246459,0.06743256743256743,0.0720873786407767,0.044381491973559964,0.03896103896103896,0.041747572815533984,0.0169971671388102,0.024475524475524476,0.02063106796116505,0.00424929178470255,0.011488511488511488,0.007766990291262136,0.5140776699029126,0.4859223300970874,1.0
2020-12-19,0.02527716186252771,0.027611596870685685,0.026422764227642278,0.09090909090909088,0.09111826967326277,0.09101174345076785,0.2696230598669623,0.25448688449148643,0.2621951219512195,0.21640798226164074,0.2052462034054303,0.2109304426377597,0.1472283813747228,0.16106764841233318,0.1540198735320687,0.11485587583148556,0.1136677404509894,0.11427280939476063,0.07317073170731705,0.0708697653014266,0.07204155374887082,0.043902439024390234,0.04003681546249425,0.04200542005420055,0.015077605321507755,0.02531063046479521,0.02009936766034327,0.003547671840354766,0.010584445467096179,0.0070009033423667575,0.5092592592592594,0.49074074074074076,1.0
2020-12-20,0.02296535052377115,0.025854879065888244,0.024385245901639346,0.08742949234488316,0.08965804837364472,0.08852459016393444,0.2655116841257051,0.2522935779816514,0.25901639344262295,0.2211925866236906,0.2085070892410342,0.21495901639344264,0.14987912973408543,0.1638865721434529,0.1567622950819672,0.12449637389202257,0.11426188490408676,0.11946721311475411,0.06970185334407736,0.0700583819849875,0.06987704918032789,0.04472199838839646,0.04128440366972477,0.0430327868852459,0.011684125705076553,0.025854879065888244,0.018647540983606558,0.0024174053182917004,0.00834028356964137,0.005327868852459015,0.5086065573770492,0.4913934426229508,1.0
2020-12-21,0.01943755169561621,0.025685676969960814,0.022481442205726405,0.08684863523573201,0.08968219416630385,0.08822905620360552,0.2535153019023987,0.24814976055724852,0.2509013785790032,0.228287841191067,0.21070962124510223,0.21972428419936374,0.14971050454921425,0.16804527644754025,0.15864262990455993,0.130686517783292,0.11536787113626464,0.12322375397667021,0.07320099255583126,0.06660861993905091,0.06998939554612937,0.04507857733664185,0.04048759251197213,0.04284199363732768,0.011166253101736972,0.02655637788419677,0.018663838812301166,0.0020678246484698098,0.008707009142359598,0.0053022269353128326,0.512831389183457,0.48716861081654306,1.0
2020-12-22,0.02021089630931458,0.02683615819209039,0.023409090909090907,0.08172231985940244,0.09369114877589453,0.08750000000000001,0.24868189806678379,0.24717514124293785,0.24795454545454546,0.22891036906854126,0.2062146892655367,0.21795454545454546,0.15377855887521966,0.17372881355932204,0.16340909090909092,0.1340070298769771,0.1167608286252354,0.12568181818181817,0.07688927943760983,0.06732580037664783,0.07227272727272728,0.0430579964850615,0.04048964218455744,0.04181818181818182,0.010544815465729346,0.02259887005649717,0.016363636363636365,0.0021968365553602805,0.005178907721280602,0.0036363636363636364,0.5172727272727274,0.4827272727272728,1.0
2020-12-23,0.01938610662358643,0.026057240495514732,0.02262819182063525,0.077140549273021,0.09269542930371635,0.08470002075980901,0.24676898222940227,0.24604869713797523,0.24641893294581693,0.22980613893376414,0.20290474156343444,0.21673240606186422,0.1538772213247173,0.17727466894489533,0.1652480797176666,0.14135702746365106,0.11832550192225544,0.13016400249117707,0.07996768982229402,0.07261853908586073,0.07639609715590617,0.04038772213247173,0.03887227680478428,0.03965123520863608,0.009289176090468497,0.020504058094831266,0.014739464396927549,0.0020193861066235864,0.004698846646732166,0.003321569441561138,0.5140128710815861,0.485987128918414,1.0
