FECHA,<=10M,<=10F,<=10,11-20M,11-20F,11-20,21-30M,21-30F,21-30,31-40M,31-40F,31-40,41-50M,41-50F,41-50,51-60M,51-60F,51-60,61-70M,61-70F,61-70,71-80M,71-80F,71-80,81-90M,81-90F,81-90,>=91M,>=91F,>=91,TotalM,TotalF,Total,DelayCount,CumDelay,DelayAvg
2021-02-06,7,5,12,32,38,70,78,65,143,58,64,122,53,62,115,38,40,78,25,33,58,16,16,32,7,7,14,0,2,2,314,332,646,645,1049,1.6263565891472869
2021-02-07,4,5,9,31,29,60,48,54,102,56,61,117,40,31,71,41,37,78,26,32,58,21,13,34,4,9,13,0,3,3,271,274,545,544,725,1.3327205882352942
2021-02-08,11,16,27,61,50,111,79,89,168,84,87,171,96,82,178,54,64,118,49,36,85,25,33,58,6,15,21,2,3,5,467,475,942,941,1305,1.3868225292242295
2021-02-09,9,4,13,44,27,71,74,68,142,74,78,152,66,59,125,42,41,83,32,34,66,13,15,28,7,9,16,1,1,2,362,336,698,697,807,1.157819225251076
2021-02-10,15,7,22,39,41,80,69,82,151,79,91,170,63,61,124,44,42,86,32,24,56,17,19,36,5,9,14,1,3,4,364,379,743,743,796,1.0713324360699865
2021-02-11,5,9,14,29,35,64,77,78,155,68,66,134,57,53,110,38,66,104,43,35,78,22,21,43,4,2,6,3,5,8,346,370,716,716,788,1.100558659217877
2021-02-12,10,10,20,38,39,77,65,74,139,77,69,146,62,53,115,43,37,80,27,28,55,19,17,36,11,14,25,2,4,6,354,345,699,699,878,1.256080114449213
2021-02-13,10,3,13,29,26,55,58,56,114,57,54,111,53,51,104,38,34,72,20,19,39,18,21,39,1,8,9,4,2,6,288,274,562,562,720,1.2811387900355873
2021-02-14,6,5,11,23,28,51,32,51,83,38,56,94,54,47,101,29,31,60,25,28,53,12,18,30,5,6,11,0,1,1,224,271,495,495,895,1.8080808080808082
2021-02-15,3,6,9,30,30,60,50,58,108,54,69,123,57,55,112,34,33,67,24,20,44,7,8,15,6,5,11,0,5,5,265,289,554,554,787,1.4205776173285198
2021-02-16,9,12,21,24,35,59,46,58,104,60,52,112,49,46,95,25,35,60,23,30,53,16,23,39,8,7,15,1,5,6,261,303,564,564,1015,1.799645390070922
2021-02-17,14,8,22,31,27,58,86,101,187,92,84,176,71,66,137,50,57,107,53,31,84,20,14,34,7,13,20,1,2,3,425,403,828,827,738,0.8923821039903265
2021-02-18,6,14,20,34,26,60,101,108,209,80,93,173,56,75,131,37,54,91,37,25,62,23,15,38,4,6,10,1,5,6,379,421,800,799,870,1.0888610763454318
2021-02-19,5,6,11,41,33,74,77,85,162,115,90,205,63,62,125,35,47,82,32,24,56,18,15,33,2,6,8,0,0,0,388,368,756,756,1131,1.496031746031746
2021-02-20,7,5,12,27,20,47,66,69,135,72,56,128,41,57,98,36,40,76,32,22,54,15,16,31,4,8,12,1,1,2,301,294,595,595,885,1.4873949579831933
2021-02-21,9,4,13,21,33,54,68,58,126,62,63,125,46,42,88,30,38,68,20,32,52,11,12,23,3,4,7,0,4,4,270,290,560,560,591,1.0553571428571429
2021-02-22,10,10,20,35,30,65,84,78,162,80,65,145,57,43,100,53,33,86,18,29,47,16,14,30,4,6,10,2,1,3,359,309,668,666,923,1.3858858858858858
2021-02-23,12,11,23,29,39,68,91,79,170,75,82,157,59,47,106,41,42,83,40,26,66,15,13,28,9,8,17,3,0,3,374,347,721,721,1027,1.4244105409153953
2021-02-24,14,6,20,36,36,72,83,75,158,66,52,118,52,60,112,38,51,89,27,25,52,12,21,33,1,5,6,2,4,6,331,335,666,666,1062,1.5945945945945945
2021-02-25,14,14,28,35,44,79,98,101,199,77,84,161,55,76,131,52,47,99,38,21,59,15,22,37,5,6,11,3,5,8,392,420,812,812,1089,1.3411330049261083
2021-02-26,8,10,18,39,29,68,61,77,138,71,51,122,39,59,98,47,49,96,26,30,56,18,26,44,5,13,18,2,2,4,316,346,662,662,1100,1.661631419939577
2021-02-27,9,3,12,21,21,42,57,65,122,54,51,105,42,58,100,42,30,72,32,21,53,6,16,22,7,5,12,0,1,1,270,271,541,540,481,0.8907407407407407
2021-02-28,7,1,8,23,19,42,37,50,87,55,52,107,39,43,82,30,20,50,18,19,37,5,8,13,2,7,9,0,4,4,216,223,439,439,412,0.9384965831435079
2021-03-01,16,19,35,42,34,76,66,74,140,99,77,176,66,66,132,52,50,102,31,24,55,15,21,36,3,15,18,0,2,2,390,382,772,770,592,0.7688311688311689
2021-03-02,14,10,24,37,33,70,68,68,136,73,76,149,48,46,94,36,46,82,34,25,59,15,11,26,4,12,16,0,2,2,329,329,658,658,1200,1.8237082066869301
2021-03-03,15,9,24,42,38,80,88,78,166,75,80,155,64,50,114,37,43,80,51,28,79,15,20,35,7,11,18,0,4,4,394,361,755,755,736,0.9748344370860927
2021-03-04,16,13,29,33,43,76,76,67,143,73,62,135,66,61,127,51,42,93,36,32,68,11,14,25,1,8,9,1,0,1,364,342,706,706,749,1.0609065155807365
2021-03-05,22,8,30,57,55,112,89,90,179,72,92,164,82,58,140,57,52,109,25,34,59,16,21,37,2,10,12,2,3,5,424,423,847,846,716,0.8463356973995272
2021-03-06,5,8,13,40,48,88,46,55,101,60,53,113,53,66,119,26,39,65,34,31,65,18,4,22,5,4,9,0,3,3,287,311,598,598,384,0.6421404682274248
2021-03-07,6,14,20,32,35,67,46,50,96,60,52,112,42,46,88,41,35,76,27,28,55,7,16,23,7,3,10,0,1,1,268,280,548,548,585,1.0675182481751824
2021-03-08,17,11,28,44,26,70,81,78,159,107,79,186,81,78,159,47,59,106,45,31,76,15,20,35,11,12,23,1,4,5,449,398,847,847,933,1.1015348288075562
2021-03-09,13,19,32,47,74,121,80,73,153,80,89,169,72,82,154,67,46,113,38,32,70,21,15,36,10,9,19,0,2,2,428,441,869,868,780,0.8986175115207373
2021-03-10,20,12,32,40,53,93,63,89,152,96,71,167,50,66,116,49,62,111,32,37,69,15,27,42,4,7,11,0,3,3,369,427,796,795,592,0.7446540880503144
2021-03-11,17,21,38,46,69,115,73,104,177,87,74,161,79,66,145,49,47,96,37,28,65,16,15,31,8,12,20,1,2,3,413,438,851,849,1092,1.2862190812720848
2021-03-12,19,9,28,73,68,141,78,65,143,83,72,155,77,84,161,55,63,118,25,28,53,33,25,58,5,16,21,2,6,8,450,436,886,886,911,1.028216704288939
2021-03-13,10,8,18,49,55,104,77,66,143,61,71,132,67,62,129,46,52,98,19,24,43,16,12,28,3,3,6,0,3,3,348,356,704,704,565,0.8025568181818182
2021-03-14,9,7,16,28,52,80,60,62,122,63,56,119,46,56,102,44,48,92,33,27,60,17,15,32,5,5,10,0,2,2,305,330,635,635,610,0.9606299212598425
2021-03-15,12,22,34,48,47,95,78,62,140,97,76,173,86,60,146,81,54,135,42,37,79,31,20,51,6,8,14,2,10,12,483,396,879,879,789,0.8976109215017065
2021-03-16,14,12,26,64,53,117,90,96,186,68,81,149,103,74,177,61,52,113,27,31,58,10,12,22,9,19,28,3,4,7,449,434,883,883,758,0.8584371460928653
2021-03-17,16,16,32,69,56,125,95,97,192,98,89,187,63,72,135,41,38,79,41,35,76,23,17,40,3,5,8,0,2,2,449,427,876,876,896,1.0228310502283104
2021-03-18,19,14,33,55,55,110,90,96,186,84,95,179,66,74,140,61,49,110,31,43,74,14,33,47,5,11,16,0,6,6,425,476,901,901,872,0.9678135405105438
2021-03-19,20,20,40,56,67,123,87,108,195,98,94,192,77,89,166,50,53,103,35,38,73,29,22,51,3,14,17,0,0,0,455,505,960,960,1009,1.0510416666666667
2021-03-20,7,15,22,30,46,76,67,66,133,83,67,150,77,49,126,46,45,91,35,19,54,11,15,26,3,6,9,0,2,2,359,330,689,689,532,0.772133526850508
2021-03-21,13,14,27,40,44,84,50,62,112,84,71,155,67,62,129,33,46,79,37,32,69,22,26,48,4,9,13,1,0,1,351,366,717,717,625,0.8716875871687587
2021-03-22,18,20,38,64,65,129,122,113,235,124,132,256,96,99,195,84,76,160,41,38,79,22,17,39,6,14,20,1,7,8,578,581,1159,1158,1318,1.1381692573402418
2021-03-23,20,13,33,62,85,147,124,140,264,137,122,259,107,107,214,89,68,157,55,61,116,27,28,55,5,17,22,1,4,5,627,645,1272,1269,979,0.7714736012608353
2021-03-24,20,13,33,89,83,172,118,150,268,131,114,245,119,101,220,89,85,174,55,45,100,26,27,53,9,5,14,3,5,8,659,628,1287,1287,1037,0.8057498057498057
2021-03-25,19,21,40,84,80,164,176,180,356,148,151,299,120,121,241,87,109,196,53,56,109,34,31,65,13,14,27,0,3,3,734,766,1500,1500,1556,1.0373333333333334
2021-03-26,34,25,59,102,89,191,178,207,385,148,143,291,154,145,299,92,96,188,52,58,110,34,35,69,11,16,27,0,4,4,805,818,1623,1623,1448,0.8921749845964264
2021-03-27,22,20,42,75,69,144,145,150,295,123,136,259,115,136,251,86,75,161,57,57,114,27,28,55,11,11,22,1,3,4,662,685,1347,1347,1617,1.200445434298441
2021-03-28,21,14,35,67,81,148,134,107,241,133,122,255,126,97,223,88,82,170,49,47,96,31,26,57,8,8,16,1,2,3,658,586,1244,1244,1196,0.9614147909967846
2021-03-29,39,30,69,108,106,214,211,207,418,162,206,368,153,142,295,144,109,253,94,51,145,44,36,80,6,13,19,2,5,7,963,905,1868,1867,1983,1.0621317621853241
2021-03-30,22,31,53,114,107,221,237,258,495,221,195,416,177,162,339,122,126,248,77,59,136,34,47,81,10,22,32,7,4,11,1021,1011,2032,2032,1858,0.9143700787401575
2021-03-31,33,31,64,126,118,244,285,262,547,230,199,429,197,171,368,115,130,245,72,67,139,29,33,62,13,19,32,1,6,7,1101,1036,2137,2137,1498,0.7009826860084231
2021-04-01,20,22,42,131,143,274,294,264,558,214,215,429,146,172,318,142,124,266,87,82,169,32,33,65,11,7,18,3,2,5,1080,1064,2144,2144,1889,0.8810634328358209
2021-04-02,23,30,53,128,164,292,183,191,374,191,172,363,160,148,308,106,105,211,76,61,137,34,40,74,6,12,18,2,1,3,909,924,1833,1831,1491,0.8143091206990716
2021-04-03,23,24,47,115,107,222,185,183,368,211,206,417,181,177,358,131,125,256,73,78,151,39,41,80,13,13,26,3,6,9,974,960,1934,1933,1915,0.9906880496637351
2021-04-04,29,22,51,117,113,230,210,215,425,205,183,388,191,157,348,122,115,237,79,72,151,31,39,70,4,12,16,2,3,5,990,931,1921,1921,2004,1.043206663196252
2021-04-05,43,47,90,188,184,372,343,357,700,304,348,652,233,261,494,205,208,413,122,107,229,53,60,113,14,24,38,0,6,6,1505,1602,3107,3107,3051,0.9819761828130029
2021-04-06,45,38,83,158,181,339,379,339,718,324,320,644,250,258,508,193,187,380,114,98,212,47,49,96,21,13,34,4,6,10,1535,1489,3024,3022,2964,0.9808074123097287
2021-04-07,43,59,102,210,209,419,393,410,803,369,277,646,262,264,526,192,174,366,102,111,213,49,44,93,18,19,37,3,5,8,1641,1572,3213,3213,3016,0.9386865857454093
2021-04-08,46,52,98,187,169,356,363,373,736,310,325,635,237,267,504,199,183,382,94,94,188,52,49,101,18,24,42,2,3,5,1508,1539,3047,3045,2596,0.8525451559934318
2021-04-09,64,51,115,171,164,335,309,353,662,323,316,639,250,249,499,137,180,317,82,90,172,38,41,79,18,18,36,4,7,11,1396,1469,2865,2863,2647,0.924554662940971
2021-04-10,44,32,76,154,158,312,232,297,529,233,259,492,210,207,417,135,145,280,99,89,188,44,33,77,13,22,35,2,4,6,1166,1246,2412,2411,2303,0.9552053090004148
2021-04-11,29,32,61,140,181,321,176,173,349,233,227,460,189,204,393,135,130,265,100,87,187,50,53,103,9,13,22,2,8,10,1063,1108,2171,2171,2215,1.0202671579917089
2021-04-12,73,47,120,182,190,372,311,307,618,349,268,617,248,276,524,207,199,406,148,123,271,74,70,144,15,25,40,3,5,8,1610,1510,3120,3116,2822,0.9056482670089859
2021-04-13,50,42,92,161,154,315,293,319,612,298,286,584,261,241,502,195,191,386,127,112,239,56,59,115,21,27,48,5,7,12,1467,1438,2905,2902,2516,0.8669882839421089
2021-04-14,39,67,106,177,173,350,302,337,639,300,273,573,274,285,559,221,190,411,128,143,271,72,59,131,9,21,30,3,10,13,1525,1558,3083,3082,2982,0.9675535366645036
2021-04-15,53,48,101,149,137,286,265,274,539,267,278,545,244,216,460,212,169,381,117,118,235,65,61,126,13,22,35,3,6,9,1388,1329,2717,2715,2532,0.932596685082873
2021-04-16,50,46,96,155,138,293,242,301,543,310,315,625,306,279,585,209,170,379,152,129,281,60,70,130,20,22,42,2,7,9,1506,1477,2983,2982,2662,0.8926894701542589
2021-04-17,41,32,73,107,137,244,228,291,519,245,265,510,233,201,434,164,162,326,117,114,231,66,72,138,10,24,34,3,9,12,1214,1307,2521,2521,2393,0.9492264974216581
2021-04-18,39,43,82,104,111,215,186,193,379,231,227,458,213,194,407,186,138,324,101,101,202,55,38,93,14,20,34,1,6,7,1130,1071,2201,2200,1308,0.5945454545454546
2021-04-19,51,56,107,142,143,285,317,328,645,366,337,703,290,332,622,221,207,428,160,135,295,74,62,136,16,23,39,0,6,6,1637,1629,3266,3260,2375,0.7285276073619632
2021-04-20,76,62,138,145,150,295,284,307,591,336,356,692,308,283,591,225,190,415,153,129,282,58,65,123,20,37,57,5,4,9,1610,1583,3193,3192,2253,0.7058270676691729
2021-04-21,49,45,94,153,160,313,267,319,586,325,306,631,304,273,577,199,202,401,143,134,277,68,63,131,28,32,60,3,10,13,1539,1544,3083,3082,2697,0.8750811161583387
2021-04-22,63,59,122,143,167,310,222,236,458,291,280,571,250,240,490,179,179,358,114,118,232,61,60,121,18,26,44,5,9,14,1346,1374,2720,2720,2048,0.7529411764705882
2021-04-23,64,52,116,141,157,298,263,257,520,311,290,601,256,293,549,173,187,360,116,100,216,43,70,113,17,23,40,2,12,14,1386,1441,2827,2823,2905,1.0290471130003542
2021-04-24,36,33,69,96,96,192,168,188,356,194,207,401,222,212,434,164,128,292,95,74,169,34,42,76,10,27,37,1,11,12,1020,1018,2038,2036,2062,1.012770137524558
2021-04-25,46,31,77,81,86,167,150,176,326,197,196,393,183,190,373,162,130,292,83,84,167,36,38,74,10,19,29,1,1,2,949,951,1900,1900,1630,0.8578947368421053
2021-04-26,66,43,109,99,135,234,217,245,462,301,257,558,247,266,513,189,159,348,118,108,226,47,68,115,15,25,40,3,6,9,1302,1312,2614,2612,1806,0.6914241960183767
2021-04-27,60,66,126,126,134,260,213,244,457,270,290,560,216,259,475,154,166,320,115,99,214,67,65,132,25,25,50,5,3,8,1251,1351,2602,2601,2168,0.8335255670895809
2021-04-28,82,49,131,152,130,282,209,212,421,268,259,527,226,249,475,172,177,349,122,109,231,60,48,108,14,23,37,4,7,11,1309,1263,2572,2571,2112,0.8214702450408401
2021-04-29,47,52,99,141,144,285,229,242,471,230,280,510,223,220,443,153,162,315,108,108,216,52,59,111,15,17,32,2,4,6,1200,1288,2488,2488,2146,0.862540192926045
2021-04-30,73,63,136,125,127,252,206,252,458,231,271,502,235,221,456,168,164,332,110,136,246,56,61,117,15,18,33,4,8,12,1223,1321,2544,2544,1948,0.7657232704402516
2021-05-01,43,30,73,82,79,161,143,157,300,169,181,350,153,168,321,119,113,232,98,82,180,34,42,76,7,22,29,0,6,6,848,880,1728,1728,1590,0.9201388888888888
2021-05-02,29,34,63,79,76,155,118,150,268,153,181,334,165,164,329,119,130,249,85,81,166,36,44,80,11,17,28,1,5,6,796,882,1678,1678,1783,1.0625744934445769
2021-05-03,74,58,132,121,142,263,234,254,488,301,296,597,262,269,531,190,205,395,141,114,255,47,61,108,26,30,56,6,11,17,1402,1440,2842,2840,2162,0.7612676056338028
2021-05-04,49,69,118,123,129,252,239,207,446,266,260,526,221,207,428,181,158,339,122,92,214,44,51,95,18,21,39,3,11,14,1266,1205,2471,2471,1830,0.7405908539053015
2021-05-05,53,58,111,114,106,220,219,204,423,234,242,476,191,210,401,147,168,315,95,93,188,32,49,81,15,24,39,5,8,13,1105,1162,2267,2265,1545,0.6821192052980133
2021-05-06,50,49,99,84,102,186,179,221,400,199,196,395,172,182,354,140,124,264,94,87,181,40,43,83,7,22,29,0,11,11,965,1037,2002,2002,1834,0.916083916083916
2021-05-07,45,59,104,132,119,251,174,211,385,212,217,429,172,184,356,139,145,284,96,102,198,43,43,86,19,20,39,3,8,11,1035,1108,2143,2142,1546,0.7217553688141923
2021-05-08,37,23,60,73,83,156,151,148,299,171,159,330,141,181,322,119,115,234,74,62,136,34,33,67,11,19,30,7,11,18,818,834,1652,1652,1534,0.9285714285714286
2021-05-09,35,40,75,69,74,143,123,118,241,139,167,306,141,149,290,94,82,176,74,71,145,30,31,61,10,16,26,4,10,14,719,758,1477,1476,1305,0.8841463414634146
2021-05-10,54,64,118,146,135,281,230,259,489,273,278,551,246,246,492,200,206,406,119,125,244,63,57,120,21,41,62,4,7,11,1356,1418,2774,2774,2491,0.8979812545061283
2021-05-11,63,56,119,127,102,229,205,249,454,272,267,539,237,243,480,166,162,328,100,96,196,48,45,93,11,28,39,9,13,22,1238,1261,2499,2498,1795,0.7185748598879104
2021-05-12,60,65,125,105,114,219,236,229,465,259,255,514,235,223,458,173,175,348,102,87,189,48,50,98,16,32,48,7,11,18,1241,1241,2482,2482,1831,0.7377115229653505
2021-05-13,71,29,100,110,116,226,185,194,379,224,224,448,204,202,406,157,178,335,75,79,154,41,48,89,14,21,35,5,9,14,1086,1100,2186,2186,2241,1.02516010978957
2021-05-14,74,66,140,133,149,282,219,262,481,267,316,583,265,244,509,184,174,358,91,116,207,53,60,113,20,22,42,1,8,9,1307,1417,2724,2717,2604,0.95841001104159
2021-05-15,67,41,108,107,136,243,174,177,351,195,188,383,201,197,398,149,140,289,84,67,151,29,45,74,16,23,39,0,8,8,1022,1022,2044,2044,1967,0.9623287671232876
2021-05-16,35,46,81,76,82,158,144,173,317,197,200,397,201,202,403,143,110,253,79,72,151,39,40,79,10,11,21,3,12,15,927,948,1875,1875,1905,1.016
2021-05-17,93,65,158,166,181,347,310,308,618,349,333,682,314,347,661,228,249,477,135,118,253,63,72,135,33,40,73,7,14,21,1698,1727,3425,3424,3094,0.9036214953271028
2021-05-18,86,74,160,171,142,313,292,317,609,351,312,663,251,281,532,212,222,434,118,118,236,63,54,117,21,33,54,2,20,22,1567,1573,3140,3138,2315,0.7377310388782664
2021-05-19,80,76,156,175,173,348,306,332,638,304,306,610,319,289,608,203,190,393,125,98,223,46,67,113,21,30,51,2,8,10,1581,1569,3150,3148,2754,0.874841168996188
2021-05-20,69,61,130,152,159,311,288,333,621,303,303,606,244,269,513,188,163,351,93,106,199,61,58,119,18,47,65,2,6,8,1418,1505,2923,2920,2681,0.9181506849315069
2021-05-21,66,69,135,151,152,303,243,282,525,265,290,555,255,254,509,200,197,397,97,94,191,37,49,86,19,32,51,4,7,11,1337,1426,2763,2762,2602,0.942070963070239
2021-05-22,51,32,83,86,107,193,161,178,339,236,205,441,168,172,340,148,152,300,85,78,163,28,42,70,13,34,47,3,17,20,979,1017,1996,1996,1727,0.8652304609218436
2021-05-23,28,35,63,94,115,209,183,157,340,197,204,401,190,161,351,154,133,287,83,46,129,33,37,70,20,21,41,1,7,8,983,916,1899,1899,1503,0.7914691943127962
2021-05-24,58,34,92,120,145,265,237,236,473,288,277,565,284,280,564,193,184,377,112,85,197,38,47,85,21,28,49,2,10,12,1353,1326,2679,2679,1924,0.7181784247853676
2021-05-25,50,48,98,114,102,216,214,239,453,283,260,543,272,254,526,164,166,330,89,67,156,34,46,80,16,33,49,0,7,7,1236,1222,2458,2458,1934,0.7868185516680228
2021-05-26,63,72,135,148,145,293,285,301,586,330,303,633,284,289,573,219,196,415,114,115,229,56,65,121,22,39,61,4,17,21,1525,1542,3067,3063,2336,0.762650995755795
2021-05-27,73,62,135,127,142,269,253,269,522,305,298,603,275,274,549,202,182,384,107,97,204,49,48,97,22,37,59,3,14,17,1416,1423,2839,2838,2282,0.8040873854827343
2021-05-28,65,55,120,161,141,302,239,260,499,246,305,551,261,238,499,189,172,361,89,101,190,38,43,81,16,42,58,7,9,16,1311,1366,2677,2675,2611,0.9760747663551402
2021-05-29,56,53,109,100,101,201,159,189,348,194,199,393,166,189,355,115,145,260,81,76,157,38,42,80,17,16,33,1,10,11,927,1020,1947,1947,1835,0.9424756034925527
2021-05-30,30,29,59,81,79,160,142,159,301,145,156,301,162,163,325,85,103,188,48,48,96,23,32,55,13,19,32,0,1,1,729,789,1518,1516,1349,0.8898416886543535
2021-05-31,62,63,125,116,130,246,208,217,425,237,263,500,199,256,455,158,166,324,83,92,175,49,54,103,21,26,47,1,11,12,1134,1278,2412,2410,2025,0.8402489626556017
2021-06-01,45,54,99,102,116,218,204,209,413,224,200,424,187,214,401,148,134,282,76,74,150,37,48,85,12,29,41,7,10,17,1042,1088,2130,2130,2071,0.9723004694835681
2021-06-02,43,43,86,102,88,190,150,175,325,179,190,369,148,166,314,116,114,230,70,71,141,38,44,82,16,30,46,6,7,13,868,928,1796,1796,1989,1.1074610244988865
2021-06-03,52,47,99,102,110,212,178,184,362,187,192,379,150,163,313,110,132,242,59,58,117,40,42,82,10,23,33,3,11,14,891,962,1853,1850,1861,1.0059459459459459
2021-06-04,59,58,117,97,120,217,162,182,344,198,181,379,162,158,320,110,136,246,54,67,121,33,38,71,10,25,35,2,8,10,887,973,1860,1860,1442,0.7752688172043011
2021-06-05,36,39,75,72,76,148,119,108,227,144,129,273,138,138,276,94,83,177,57,49,106,20,31,51,16,34,50,6,15,21,702,702,1404,1404,1026,0.7307692307692307
2021-06-06,40,34,74,66,65,131,102,117,219,128,123,251,143,125,268,73,82,155,41,42,83,26,26,52,9,22,31,4,7,11,632,643,1275,1275,1307,1.0250980392156863
2021-06-07,44,45,89,103,94,197,191,184,375,186,214,400,180,204,384,142,140,282,67,55,122,36,49,85,30,23,53,3,11,14,982,1019,2001,2001,1375,0.6871564217891054
2021-06-08,49,53,102,112,88,200,172,135,307,139,180,319,159,165,324,116,111,227,53,59,112,36,36,72,15,24,39,2,7,9,853,858,1711,1707,1541,0.9027533684827183
2021-06-09,49,40,89,95,99,194,153,147,300,172,159,331,164,145,309,118,107,225,57,50,107,37,21,58,28,16,44,1,6,7,874,790,1664,1663,1263,0.7594708358388454
2021-06-10,47,52,99,99,120,219,180,189,369,179,175,354,180,166,346,120,115,235,59,57,116,34,34,68,12,20,32,4,8,12,914,936,1850,1850,1700,0.918918918918919
2021-06-11,53,40,93,88,85,173,168,152,320,159,166,325,131,168,299,104,105,209,59,60,119,29,34,63,15,29,44,3,9,12,809,848,1657,1655,1396,0.8435045317220544
2021-06-12,37,34,71,58,60,118,85,101,186,109,111,220,103,103,206,67,62,129,31,38,69,25,19,44,6,11,17,2,9,11,523,548,1071,1070,968,0.9046728971962616
2021-06-13,42,40,82,50,75,125,99,103,202,103,122,225,110,96,206,69,63,132,39,42,81,20,21,41,12,24,36,1,7,8,545,593,1138,1138,846,0.7434094903339191
2021-06-14,53,55,108,89,104,193,166,166,332,200,230,430,185,144,329,103,83,186,58,69,127,27,43,70,12,32,44,3,6,9,896,932,1828,1826,1334,0.7305585980284776
2021-06-15,45,33,78,93,78,171,135,148,283,160,139,299,130,149,279,94,91,185,57,50,107,32,41,73,12,25,37,4,17,21,762,771,1533,1533,1247,0.8134377038486628
2021-06-16,42,45,87,61,80,141,139,135,274,138,154,292,143,132,275,80,74,154,47,51,98,29,15,44,6,9,15,5,5,10,690,700,1390,1390,1146,0.8244604316546763
2021-06-17,34,33,67,85,78,163,113,113,226,143,143,286,125,155,280,82,75,157,54,60,114,38,40,78,15,27,42,2,7,9,691,731,1422,1420,1399,0.9852112676056338
2021-06-18,38,45,83,68,71,139,115,128,243,132,124,256,98,110,208,77,74,151,41,45,86,26,33,59,2,18,20,3,4,7,600,652,1252,1251,978,0.7817745803357314
2021-06-19,36,35,71,51,54,105,73,74,147,99,100,199,74,93,167,64,52,116,26,34,60,23,26,49,7,11,18,1,1,2,454,480,934,934,816,0.8736616702355461
2021-06-20,19,16,35,52,48,100,62,78,140,93,88,181,75,78,153,60,48,108,18,23,41,10,11,21,6,8,14,3,2,5,398,400,798,798,573,0.7180451127819549
2021-06-21,34,33,67,64,55,119,92,91,183,111,147,258,100,90,190,53,66,119,38,35,73,20,20,40,3,11,14,1,5,6,516,553,1069,1068,916,0.8576779026217228
2021-06-22,52,58,110,95,94,189,127,162,289,180,198,378,157,161,318,93,79,172,59,56,115,29,28,57,12,14,26,0,3,3,804,853,1657,1657,1492,0.9004224502112251
2021-06-23,52,41,93,82,86,168,137,129,266,131,139,270,140,126,266,84,76,160,54,36,90,25,24,49,8,8,16,0,3,3,713,668,1381,1380,1314,0.9521739130434783
2021-06-24,47,36,83,77,92,169,130,146,276,171,179,350,126,136,262,91,97,188,43,50,93,26,39,65,9,16,25,5,3,8,725,794,1519,1518,1439,0.9479578392621871
2021-06-25,50,52,102,106,89,195,123,181,304,169,169,338,120,133,253,87,86,173,51,66,117,21,37,58,7,19,26,2,6,8,736,838,1574,1574,1657,1.0527318932655654
2021-06-26,34,36,70,69,61,130,83,100,183,119,89,208,95,97,192,59,72,131,33,25,58,21,19,40,6,13,19,1,7,8,520,519,1039,1039,867,0.8344562078922041
2021-06-27,30,29,59,45,59,104,82,84,166,86,87,173,85,87,172,42,40,82,31,29,60,10,16,26,2,8,10,1,3,4,414,442,856,856,860,1.0046728971962617
2021-06-28,46,50,96,70,76,146,114,115,229,129,145,274,121,127,248,54,65,119,54,34,88,22,22,44,7,12,19,0,6,6,617,652,1269,1267,961,0.7584846093133386
2021-06-29,32,45,77,77,66,143,99,110,209,131,114,245,97,122,219,62,57,119,33,47,80,23,26,49,8,14,22,2,6,8,564,607,1171,1170,815,0.6965811965811965
2021-06-30,36,43,79,88,75,163,101,120,221,128,124,252,83,111,194,63,59,122,30,38,68,24,31,55,8,11,19,2,2,4,563,614,1177,1176,1038,0.8826530612244898
2021-07-01,31,25,56,83,77,160,115,131,246,115,122,237,94,97,191,71,80,151,39,44,83,21,19,40,6,10,16,0,3,3,575,608,1183,1183,889,0.7514792899408284
2021-07-02,42,36,78,79,75,154,88,101,189,123,132,255,115,97,212,62,57,119,33,36,69,19,26,45,5,8,13,0,4,4,566,572,1138,1137,1250,1.0993843447669305
2021-07-03,31,23,54,52,54,106,71,84,155,81,87,168,88,61,149,43,49,92,29,32,61,12,12,24,5,7,12,0,2,2,412,411,823,823,792,0.9623329283110571
2021-07-04,25,14,39,34,45,79,82,54,136,80,65,145,62,55,117,41,46,87,25,21,46,18,15,33,4,4,8,0,4,4,371,323,694,692,515,0.7442196531791907
2021-07-05,43,33,76,71,73,144,108,102,210,151,119,270,109,107,216,59,68,127,40,41,81,30,26,56,7,10,17,2,2,4,620,581,1201,1199,1242,1.035863219349458
2021-07-06,42,41,83,72,52,124,100,117,217,127,112,239,102,104,206,52,37,89,37,39,76,29,21,50,8,10,18,4,2,6,573,535,1108,1108,1147,1.0351985559566788
2021-07-07,37,33,70,63,70,133,109,97,206,111,109,220,85,86,171,51,49,100,25,23,48,20,22,42,13,5,18,1,0,1,515,494,1009,1009,702,0.6957383548067394
2021-07-08,39,33,72,75,70,145,123,125,248,125,140,265,107,89,196,51,78,129,33,31,64,17,18,35,3,7,10,2,2,4,575,593,1168,1168,1219,1.043664383561644
2021-07-09,29,20,49,65,55,120,86,85,171,82,81,163,69,81,150,35,46,81,20,23,43,14,14,28,2,4,6,1,1,2,403,410,813,813,696,0.8560885608856088
2021-07-10,26,21,47,45,51,96,79,87,166,77,86,163,83,81,164,51,56,107,25,34,59,24,25,49,3,9,12,2,2,4,415,452,867,867,1028,1.1856978085351788
2021-07-11,16,25,41,50,48,98,62,77,139,82,83,165,63,63,126,38,33,71,24,22,46,10,13,23,2,4,6,0,0,0,347,368,715,715,477,0.6671328671328671
