FECHA,SputnikA,SputnikB,Sputnik,ModernaA,ModernaB,Moderna,PfizerA,PfizerB,Pfizer,SinopharmA,SinopharmB,Sinopharm,AstraZenecaA,AstraZenecaB,AstraZeneca,CansinoA,CansinoB,Cansino,TotalA,TotalB,Total
2021-09-08,1402.7142857142858,3201.714285714286,4604.428571428572,137.85714285714286,669.7142857142857,807.5714285714286,0.0,1.1428571428571428,0.0,613.5714285714286,1584.2857142857142,2197.8571428571427,99.28571428571429,15651.42857142857,15750.714285714286,0.0,0.0,0.0,2253.4285714285716,21107.14285714286,23360.571428571428
2021-09-09,1285.0,3201.5714285714284,4486.571428571428,137.85714285714286,669.7142857142857,807.5714285714286,0.0,1.2857142857142858,0.0,616.7142857142857,1157.857142857143,1774.5714285714287,90.71428571428571,12978.142857142857,13068.857142857143,0.14285714285714285,0.0,0.0,2130.285714285714,18007.285714285714,20137.571428571428
2021-09-10,1270.4285714285713,3183.714285714286,4454.142857142857,137.57142857142858,460.14285714285717,597.7142857142857,0.0,1.4285714285714286,0.0,486.42857142857144,1065.4285714285713,1551.857142857143,78.57142857142857,8989.142857142857,9067.714285714286,1946.857142857143,0.14285714285714285,0.0,1973.0,13698.42857142857,15671.42857142857
2021-09-11,1354.7142857142858,1303.4285714285713,2658.1428571428573,136.57142857142858,2038.0,2174.5714285714284,0.0,0.7142857142857143,0.0,393.7142857142857,990.5714285714286,1384.2857142857142,49.857142857142854,5785.0,5834.857142857143,2089.5714285714284,0.14285714285714285,0.0,1934.857142857143,10117.0,12051.857142857143
2021-09-12,502.85714285714283,5382.571428571428,5885.428571428572,115.71428571428571,2408.1428571428573,2523.8571428571427,0.0,0.5714285714285714,0.0,313.85714285714283,905.1428571428571,1219.0,45.42857142857143,4641.428571428572,4686.857142857143,2177.4285714285716,0.14285714285714285,0.0,977.8571428571429,13337.285714285714,14315.142857142857
2021-09-13,272.2857142857143,7111.571428571428,7383.857142857143,115.85714285714286,2413.4285714285716,2529.285714285714,0.14285714285714285,386.7142857142857,0.0,180.71428571428572,489.0,669.7142857142857,29.285714285714285,3992.1428571428573,4021.4285714285716,2274.0,2.2857142857142856,0.0,598.1428571428571,14006.142857142857,14604.285714285714
2021-09-14,201.28571428571428,6890.714285714285,7092.0,132.42857142857142,2044.4285714285713,2176.8571428571427,0.14285714285714285,774.1428571428571,0.0,79.57142857142857,702.8571428571429,782.4285714285714,24.714285714285715,5766.142857142857,5790.857142857143,3181.0,5.714285714285714,0.0,438.0,15404.142857142857,15842.142857142857
2021-09-15,201.28571428571428,6706.714285714285,6908.0,63.57142857142857,2155.4285714285716,2219.0,0.2857142857142857,774.2857142857143,0.0,88.85714285714286,3709.714285714286,3798.5714285714284,24.428571428571427,5569.714285714285,5594.142857142857,3181.0,5.714285714285714,0.0,378.14285714285717,18141.571428571428,18519.714285714286
2021-09-16,201.71428571428572,6707.142857142857,6908.857142857143,63.57142857142857,2155.4285714285716,2219.0,0.42857142857142855,774.2857142857143,0.0,1236.4285714285713,5120.142857142857,6356.571428571428,24.285714285714285,5393.285714285715,5417.571428571428,3180.8571428571427,5.714285714285714,0.0,1526.0,19376.0,20902.0
2021-09-17,232.28571428571428,7281.285714285715,7513.571428571428,63.42857142857143,2155.1428571428573,2218.5714285714284,0.42857142857142855,774.2857142857143,0.0,2165.8571428571427,5153.714285714285,7319.571428571428,23.285714285714285,5586.571428571428,5609.857142857143,1345.5714285714287,5.571428571428571,0.0,2484.8571428571427,20176.714285714286,22661.571428571428
2021-09-18,148.14285714285714,7329.0,7477.142857142857,63.142857142857146,525.2857142857143,588.4285714285714,0.42857142857142855,774.4285714285714,0.0,4544.142857142857,5974.714285714285,10518.857142857143,23.142857142857142,5556.285714285715,5579.428571428572,1249.857142857143,5.571428571428571,0.0,4778.571428571428,19385.285714285714,24163.85714285714
2021-09-19,198.42857142857142,2809.8571428571427,3008.285714285714,63.0,141.71428571428572,204.71428571428572,0.42857142857142855,774.1428571428571,0.0,5366.571428571428,7090.857142857143,12457.42857142857,25.142857142857142,5531.285714285715,5556.428571428572,1177.7142857142858,8.285714285714286,0.0,5653.142857142857,15573.714285714286,21226.85714285714
2021-09-20,198.57142857142858,1091.5714285714287,1290.142857142857,62.857142857142854,142.28571428571428,205.14285714285714,1.2857142857142858,1174.5714285714287,0.0,5709.428571428572,7559.428571428572,13268.857142857143,18.285714285714285,2732.714285714286,2751.0,1084.7142857142858,6.142857142857143,0.0,5989.142857142857,11526.0,17515.14285714286
2021-09-21,83.0,916.0,999.0,91.85714285714286,240.85714285714286,332.7142857142857,1.2857142857142858,1368.5714285714287,0.0,6516.142857142857,7192.428571428572,13708.57142857143,13.142857142857142,811.1428571428571,824.2857142857143,180.85714285714286,2.7142857142857144,0.0,6704.142857142857,9160.42857142857,15864.57142857143
2021-09-22,363.0,915.8571428571429,1278.857142857143,46.0,129.71428571428572,175.71428571428572,1.1428571428571428,1368.4285714285713,0.0,6521.857142857143,4289.428571428572,10811.285714285714,13.857142857142858,920.2857142857143,934.1428571428571,180.85714285714286,2.7142857142857144,0.0,6944.714285714285,6255.285714285715,13200.0
2021-09-23,362.57142857142856,915.2857142857143,1277.857142857143,46.0,129.85714285714286,175.85714285714286,1.1428571428571428,1368.2857142857142,0.0,5538.857142857143,2826.1428571428573,8365.0,19.285714285714285,4077.4285714285716,4096.714285714285,180.85714285714286,2.7142857142857144,0.0,5966.714285714285,7948.714285714285,13915.42857142857
2021-09-24,350.2857142857143,350.2857142857143,700.5714285714286,45.857142857142854,128.14285714285714,174.0,1.1428571428571428,1368.142857142857,0.0,4822.142857142857,2802.8571428571427,7625.0,37.0,6710.714285714285,6747.714285714285,110.85714285714286,2.7142857142857144,0.0,5255.285714285715,9992.0,15247.285714285714
2021-09-25,756.4285714285714,3588.285714285714,4344.714285714285,46.714285714285715,161.14285714285714,207.85714285714286,1.2857142857142858,1368.0,0.0,2449.4285714285716,1985.2857142857142,4434.714285714285,92.0,6753.714285714285,6845.714285714285,123.0,2.7142857142857144,0.0,3344.5714285714284,12488.42857142857,15833.0
2021-09-26,857.8571428571429,4555.428571428572,5413.285714285715,46.714285714285715,161.28571428571428,208.0,363.0,1368.5714285714287,0.0,1662.142857142857,1118.2857142857142,2780.4285714285716,92.42857142857143,7072.857142857143,7165.285714285715,157.28571428571428,0.0,0.0,2659.1428571428573,12907.857142857143,15567.0
2021-09-27,1229.2857142857142,4960.142857142857,6189.428571428572,46.857142857142854,157.14285714285714,204.0,1428.142857142857,582.5714285714286,0.0,1340.142857142857,706.4285714285714,2046.5714285714287,93.28571428571429,7664.714285714285,7758.0,201.42857142857142,0.0,0.0,2709.5714285714284,13488.42857142857,16198.0
2021-09-28,1229.4285714285713,5109.428571428572,6338.857142857143,1.7142857142857142,231.0,232.71428571428572,1706.0,1.2857142857142858,0.0,586.8571428571429,671.0,1257.857142857143,101.14285714285714,8496.714285714286,8597.857142857143,217.57142857142858,0.14285714285714285,0.0,1919.142857142857,14508.142857142857,16427.285714285714
2021-09-29,1148.5714285714287,5109.285714285715,6257.857142857143,1.7142857142857142,231.0,232.71428571428572,1810.0,1.5714285714285714,0.0,648.1428571428571,548.0,1196.142857142857,105.42857142857143,8375.142857142857,8480.57142857143,217.57142857142858,0.14285714285714285,0.0,1903.857142857143,14263.42857142857,16167.285714285714
2021-09-30,2000.0,5109.428571428572,7109.428571428572,1.7142857142857142,230.85714285714286,232.57142857142858,1810.142857142857,1.5714285714285714,0.0,479.14285714285717,520.7142857142857,999.8571428571429,100.42857142857143,5217.714285714285,5318.142857142857,217.57142857142858,0.14285714285714285,0.0,2581.285714285714,11078.714285714286,13660.0
2021-10-01,2607.5714285714284,5275.142857142857,7882.714285714285,1.7142857142857142,228.85714285714286,230.57142857142858,1810.142857142857,1.5714285714285714,0.0,581.8571428571429,587.8571428571429,1169.7142857142858,89.42857142857143,2625.0,2714.4285714285716,200.85714285714286,0.7142857142857143,0.0,3280.5714285714284,8716.857142857143,11997.42857142857
2021-10-02,2227.8571428571427,1985.0,4212.857142857143,0.8571428571428571,195.71428571428572,196.57142857142858,1839.5714285714287,2.142857142857143,0.0,698.5714285714286,617.4285714285714,1316.0,197.28571428571428,3009.8571428571427,3207.1428571428573,190.14285714285714,1.1428571428571428,0.0,3124.5714285714284,5808.0,8932.57142857143
2021-10-03,2076.4285714285716,761.4285714285714,2837.8571428571427,2.142857142857143,200.28571428571428,202.42857142857142,2764.1428571428573,3.142857142857143,0.0,702.5714285714286,374.57142857142856,1077.142857142857,703.8571428571429,2821.0,3524.8571428571427,147.42857142857142,1.1428571428571428,0.0,3485.0,4157.285714285715,7642.285714285715
2021-10-04,1766.142857142857,346.14285714285717,2112.285714285714,2.2857142857142856,376.85714285714283,379.14285714285717,1800.0,2.857142857142857,0.0,786.5714285714286,354.7142857142857,1141.2857142857142,884.4285714285714,2367.1428571428573,3251.5714285714284,101.28571428571429,1.2857142857142858,0.0,3439.4285714285716,3444.8571428571427,6884.285714285715
