FECHA,TotalA,TotalB,TotalC,Total,<=30A,<=30B,<=30C,<=30,31-40A,31-40B,31-40C,31-40,41-50A,41-50B,41-50C,41-50,51-60A,51-60B,51-60C,51-60,61-70A,61-70B,61-70C,61-70,71-80A,71-80B,71-80C,71-80,81-90A,81-90B,81-90C,81-90,>=91A,>=91B,>=91C,>=91
2021-08-19,5086,7189,0,12275,3995,730,0,4725,465,1150,0,1615,343,719,0,1062,207,2642,0,2849,51,1194,0,1245,17,624,0,641,7,105,0,112,1,25,0,26
2021-08-20,6150,19554,0,25704,4621,457,0,5078,684,2005,0,2689,432,1800,0,2232,275,14659,0,14934,88,376,0,464,29,191,0,220,18,54,0,72,3,12,0,15
2021-08-21,559,21030,0,21589,275,3435,0,3710,111,5514,0,5625,81,5068,0,5149,42,5903,0,5945,28,771,0,799,13,233,0,246,6,82,0,88,3,24,0,27
2021-08-22,60,21153,0,21213,23,3472,0,3495,7,10762,0,10769,8,3857,0,3865,7,2085,0,2092,10,758,0,768,5,172,0,177,0,43,0,43,0,4,0,4
2021-08-23,13497,19596,0,33093,11401,2907,0,14308,944,13099,0,14043,620,2048,0,2668,342,1054,0,1396,127,333,0,460,42,105,0,147,15,37,0,52,6,13,0,19
2021-08-24,1749,24004,0,25753,835,17444,0,18279,423,3313,0,3736,286,1475,0,1761,131,1179,0,1310,54,392,0,446,10,136,0,146,7,46,0,53,3,19,0,22
2021-08-25,2018,29596,0,31614,1166,3620,0,4786,371,2353,0,2724,270,12911,0,13181,133,9508,0,9641,45,836,0,881,19,238,0,257,10,100,0,110,4,30,0,34
2021-08-26,1293,31616,0,32909,557,3845,0,4402,309,1940,0,2249,215,1212,0,1427,120,7308,0,7428,34,13588,0,13622,29,3040,0,3069,21,547,0,568,8,136,0,144
2021-08-27,927,35732,0,36659,420,21384,0,21804,204,5974,0,6178,132,1919,0,2051,82,4882,0,4964,34,1188,0,1222,29,281,0,310,14,85,0,99,12,19,0,31
2021-08-28,55,24407,0,24462,17,18683,0,18700,11,3096,0,3107,6,1494,0,1500,11,774,0,785,2,196,0,198,3,123,0,126,3,35,0,38,2,6,0,8
2021-08-29,66,24301,0,24367,27,2225,0,2252,13,1257,0,1270,18,4128,0,4146,4,15479,0,15483,3,735,0,738,1,353,0,354,0,105,0,105,0,19,0,19
2021-08-30,17848,15063,0,32911,7418,324,0,7742,4020,669,0,4689,3484,2696,0,6180,1947,5939,0,7886,603,3185,0,3788,253,1805,0,2058,102,362,0,464,21,83,0,104
2021-08-31,11364,21839,0,33203,5417,18506,0,23923,2570,1346,0,3916,2109,1161,0,3270,808,564,0,1372,291,152,0,443,113,68,0,181,41,32,0,73,15,10,0,25
2021-09-01,1910,31332,0,33242,705,28164,0,28869,352,922,0,1274,407,495,0,902,248,497,0,745,102,876,0,978,60,318,0,378,31,53,0,84,5,7,0,12
2021-09-02,1911,33175,0,35086,1624,17839,0,19463,139,3782,0,3921,77,6441,0,6518,36,3812,0,3848,21,843,0,864,9,362,0,371,5,84,0,89,0,12,0,12
2021-09-03,1226,30772,0,31998,619,11633,0,12252,274,3122,0,3396,163,9945,0,10108,108,3672,0,3780,36,1846,0,1882,16,433,0,449,7,97,0,104,3,24,0,27
2021-09-04,907,23383,0,24290,367,6258,0,6625,219,6415,0,6634,164,9351,0,9515,81,994,0,1075,48,235,0,283,21,92,0,113,5,34,0,39,2,4,0,6
2021-09-05,902,23541,0,24443,378,2228,0,2606,236,4503,0,4739,163,15028,0,15191,73,1427,0,1500,38,262,0,300,7,71,0,78,6,16,0,22,1,6,0,7
2021-09-06,1249,31113,0,32362,578,2520,0,3098,324,1104,0,1428,185,21489,0,21674,102,4788,0,4890,45,883,0,928,12,229,0,241,1,81,0,82,2,19,0,21
2021-09-07,1094,37370,0,38464,494,1849,0,2343,318,3894,0,4212,167,15616,0,15783,76,7425,0,7501,21,6407,0,6428,9,1688,0,1697,7,399,0,406,2,92,0,94
2021-09-08,6866,14378,0,21244,3880,867,0,4747,1513,3742,0,5255,811,5402,0,6213,399,2691,0,3090,149,1143,0,1292,65,380,0,445,41,117,0,158,8,36,0,44
2021-09-09,2779,27625,0,30404,1380,3727,0,5107,729,16996,0,17725,375,4230,0,4605,180,2070,0,2250,71,409,0,480,26,116,0,142,15,65,0,80,3,12,0,15
2021-09-10,2148,8354,0,10502,1093,3364,0,4457,551,1198,0,1749,287,529,0,816,148,2356,0,2504,47,688,0,735,19,164,0,183,3,49,0,52,0,6,0,6
2021-09-11,817,5857,0,6674,808,563,0,1371,5,3054,0,3059,2,556,0,558,0,1452,0,1452,2,152,0,154,0,60,0,60,0,17,0,17,0,3,0,3
2021-09-12,37,1807,0,1844,21,479,0,500,5,674,0,679,5,399,0,404,3,200,0,203,1,37,0,38,2,15,0,17,0,2,0,2,0,1,0,1
2021-09-13,13765,926,0,14691,8762,125,0,8887,4559,398,0,4957,246,190,0,436,107,136,0,243,45,31,0,76,15,26,0,41,22,12,0,34,9,8,0,17
2021-09-14,1826,12270,0,14096,791,303,0,1094,388,497,0,885,282,561,0,843,184,8599,0,8783,81,1921,0,2002,60,314,0,374,29,61,0,90,11,14,0,25
2021-09-15,783,36791,0,37574,357,2375,0,2732,211,3747,0,3958,122,7144,0,7266,49,17514,0,17563,16,5128,0,5144,14,631,0,645,9,200,0,209,5,52,0,57
2021-09-16,792,34869,0,35661,384,5415,0,5799,207,19517,0,19724,115,4880,0,4995,47,2993,0,3040,17,1542,0,1559,11,370,0,381,6,126,0,132,5,26,0,31
2021-09-17,7380,20881,0,28261,4532,12492,0,17024,1408,4667,0,6075,777,1865,0,2642,388,1282,0,1670,173,359,0,532,62,144,0,206,32,56,0,88,8,16,0,24
2021-09-18,398,25054,0,25452,345,17282,0,17627,15,4313,0,4328,16,2035,0,2051,10,1044,0,1054,7,262,0,269,3,77,0,80,2,34,0,36,0,7,0,7
2021-09-19,8094,10455,0,18549,2987,7415,0,10402,2507,1773,0,4280,1413,770,0,2183,733,343,0,1076,236,84,0,320,138,53,0,191,68,12,0,80,12,5,0,17
2021-09-20,7640,6537,0,14177,5434,1356,0,6790,1301,2780,0,4081,549,1227,0,1776,204,681,0,885,75,305,0,380,63,141,0,204,11,39,0,50,3,8,0,11
2021-09-21,17235,6728,0,23963,15368,4000,0,19368,929,1509,0,2438,531,567,0,1098,263,380,0,643,94,182,0,276,32,60,0,92,14,20,0,34,4,10,0,14
2021-09-22,6402,10118,0,16520,4594,5861,0,10455,942,2704,0,3646,479,701,0,1180,225,434,0,659,84,218,0,302,48,140,0,188,21,42,0,63,9,18,0,27
2021-09-23,2503,9308,0,11811,1433,6611,0,8044,660,1387,0,2047,246,670,0,916,97,407,0,504,34,120,0,154,24,73,0,97,6,35,0,41,3,5,0,8
2021-09-24,6062,5654,0,11716,2583,3452,0,6035,1685,781,0,2466,1350,575,0,1925,255,614,0,869,97,151,0,248,56,51,0,107,25,23,0,48,11,7,0,18
2021-09-25,2085,4680,0,6765,686,1379,0,2065,937,1239,0,2176,279,907,0,1186,121,916,0,1037,50,182,0,232,6,39,0,45,4,15,0,19,2,3,0,5
2021-09-26,1228,22336,0,23564,199,1256,0,1455,158,3134,0,3292,286,9241,0,9527,356,7996,0,8352,174,519,0,693,41,120,0,161,14,58,0,72,0,12,0,12
2021-09-27,2157,20944,0,23101,1116,3071,0,4187,439,9784,0,10223,266,5597,0,5863,153,2005,0,2158,107,330,0,437,43,91,0,134,26,52,0,78,7,14,0,21
2021-09-28,3934,24212,0,28146,1101,883,0,1984,845,17159,0,18004,1026,1654,0,2680,598,1157,0,1755,256,1077,0,1333,75,1652,0,1727,26,521,0,547,7,109,0,116
2021-09-29,4362,13066,0,17428,3299,2050,0,5349,522,7718,0,8240,345,1419,0,1764,122,994,0,1116,35,418,0,453,15,324,0,339,17,122,0,139,7,21,0,28
2021-09-30,10642,7892,0,18534,8812,2358,0,11170,981,1516,0,2497,583,1456,0,2039,174,1643,0,1817,47,660,0,707,29,188,0,217,15,61,0,76,1,10,0,11
2021-10-01,2592,8726,0,11318,2223,3732,0,5955,178,2320,0,2498,123,1450,0,1573,46,870,0,916,15,235,0,250,4,82,0,86,3,31,0,34,0,6,0,6
2021-10-02,2706,2974,0,5680,1642,767,0,2409,603,967,0,1570,256,705,0,961,120,336,0,456,57,114,0,171,16,54,0,70,8,27,0,35,4,4,0,8
2021-10-03,5991,10,0,6001,2844,3,0,2847,1759,3,0,1762,765,1,0,766,337,2,0,339,188,1,0,189,64,0,0,64,29,0,0,29,5,0,0,5
2021-10-04,6963,4307,0,11270,3011,1839,0,4850,2255,1187,0,3442,986,470,0,1456,412,467,0,879,179,239,0,418,74,78,0,152,31,23,0,54,15,4,0,19
2021-10-05,2997,3842,0,6839,1820,1015,0,2835,663,1121,0,1784,297,864,0,1161,144,594,0,738,50,169,0,219,11,47,0,58,10,23,0,33,2,9,0,11
2021-10-06,13128,1487,0,14615,11111,309,0,11420,1010,371,0,1381,580,348,0,928,267,282,0,549,101,105,0,206,37,37,0,74,12,29,0,41,10,6,0,16
2021-10-07,3245,2886,0,6131,1722,773,0,2495,720,928,0,1648,429,427,0,856,221,494,0,715,92,198,0,290,37,48,0,85,14,14,0,28,10,4,0,14
2021-10-08,888,20253,0,21141,419,1163,0,1582,185,11461,0,11646,117,2400,0,2517,90,2775,0,2865,44,2283,0,2327,21,118,0,139,9,49,0,58,3,4,0,7
2021-10-09,16,19497,0,19513,5,1367,0,1372,5,8455,0,8460,2,2478,0,2480,3,4623,0,4626,1,2384,0,2385,0,137,0,137,0,46,0,46,0,7,0,7
2021-10-10,17,14160,0,14177,8,1056,0,1064,7,6891,0,6898,1,1677,0,1678,0,2695,0,2695,1,1714,0,1715,0,86,0,86,0,34,0,34,0,7,0,7
2021-10-11,1514,7660,0,9174,1201,3802,0,5003,157,1957,0,2114,78,1026,0,1104,43,543,0,586,22,186,0,208,5,97,0,102,6,46,0,52,2,3,0,5
2021-10-12,4305,16922,0,21227,3077,9844,0,12921,514,2198,0,2712,399,2232,0,2631,196,1701,0,1897,76,783,0,859,32,124,0,156,11,32,0,43,0,8,0,8
2021-10-13,29710,4379,0,34089,29293,1736,0,31029,175,746,0,921,130,775,0,905,59,737,0,796,22,301,0,323,10,46,0,56,8,31,0,39,13,7,0,20
2021-10-14,14283,11937,0,26220,13347,5862,0,19209,396,3050,0,3446,276,1501,0,1777,148,997,0,1145,63,364,0,427,34,103,0,137,15,48,0,63,4,12,0,16
2021-10-15,3060,22431,0,25491,2377,11862,0,14239,325,5907,0,6232,172,2534,0,2706,119,1336,0,1455,42,557,0,599,18,166,0,184,4,56,0,60,3,13,0,16
2021-10-16,6668,11067,0,17735,5846,6830,0,12676,400,2223,0,2623,208,1164,0,1372,120,539,0,659,60,211,0,271,16,78,0,94,13,17,0,30,5,5,0,10
2021-10-17,3054,3641,0,6695,2694,1641,0,4335,195,758,0,953,80,553,0,633,48,419,0,467,23,185,0,208,10,59,0,69,4,21,0,25,0,5,0,5
2021-10-18,16635,7375,0,24010,16220,3013,0,19233,209,1651,0,1860,100,1440,0,1540,55,892,0,947,19,309,0,328,9,52,0,61,14,14,0,28,9,4,0,13
2021-10-19,6246,11853,0,18099,5588,5764,0,11352,351,2551,0,2902,154,1860,0,2014,87,1004,0,1091,37,574,0,611,17,73,0,90,7,22,0,29,5,5,0,10
2021-10-20,10575,7006,0,17581,10150,3824,0,13974,213,1352,0,1565,112,1019,0,1131,59,516,0,575,24,205,0,229,9,61,0,70,7,21,0,28,1,8,0,9
2021-10-21,13632,8443,0,22075,13058,4579,0,17637,271,1683,0,1954,143,980,0,1123,67,666,0,733,52,373,0,425,19,82,0,101,15,60,0,75,7,20,0,27
2021-10-22,16588,11840,0,28428,15638,6631,0,22269,409,2350,0,2759,263,1222,0,1485,148,1095,0,1243,75,380,0,455,31,108,0,139,22,47,0,69,2,7,0,9
2021-10-23,13305,4195,0,17500,12847,2148,0,14995,215,1138,0,1353,128,415,0,543,64,276,0,340,24,150,0,174,15,43,0,58,6,21,0,27,6,4,0,10
2021-10-24,16294,2003,0,18297,16067,1254,0,17321,93,297,0,390,77,191,0,268,37,123,0,160,8,99,0,107,6,28,0,34,3,9,0,12,3,2,0,5
2021-10-25,14438,5815,0,20253,13548,2375,0,15923,300,1432,0,1732,364,928,0,1292,132,585,0,717,57,283,0,340,25,139,0,164,9,60,0,69,3,13,0,16
2021-10-26,19011,4207,0,23218,18407,1991,0,20398,308,1140,0,1448,161,511,0,672,78,326,0,404,33,132,0,165,13,57,0,70,10,33,0,43,1,17,0,18
2021-10-27,16439,8647,0,25086,15776,6726,0,22502,353,788,0,1141,162,578,0,740,72,343,0,415,41,142,0,183,21,57,0,78,11,13,0,24,3,0,0,3
2021-10-28,20708,5016,0,25724,20078,2577,0,22655,347,951,0,1298,154,686,0,840,74,462,0,536,29,210,0,239,13,79,0,92,7,36,0,43,6,15,0,21
2021-10-29,21767,3199,0,24966,21316,1838,0,23154,252,658,0,910,109,343,0,452,57,186,0,243,19,102,0,121,6,40,0,46,6,24,0,30,2,8,0,10
2021-10-30,15371,1870,0,17241,14952,1033,0,15985,200,444,0,644,116,201,0,317,62,108,0,170,25,62,0,87,12,15,0,27,3,6,0,9,1,1,0,2
2021-10-31,13653,2296,0,15949,13242,1386,0,14628,209,468,0,677,105,227,0,332,66,120,0,186,10,61,0,71,15,24,0,39,3,9,0,12,3,1,0,4
2021-11-01,7212,7902,0,15114,6847,2142,0,8989,183,3808,0,3991,117,1039,0,1156,42,541,0,583,12,264,0,276,9,82,0,91,1,18,0,19,1,8,0,9
2021-11-02,2651,5227,0,7878,1938,2745,0,4683,318,1385,0,1703,178,572,0,750,120,322,0,442,55,130,0,185,20,40,0,60,11,22,0,33,11,11,0,22
2021-11-03,2898,16624,0,19522,2407,15866,0,18273,152,376,0,528,171,172,0,343,127,90,0,217,24,69,0,93,9,28,0,37,6,17,0,23,2,6,0,8
2021-11-04,4535,14906,0,19441,4163,14064,0,18227,145,378,0,523,124,190,0,314,49,123,0,172,21,78,0,99,22,43,0,65,9,19,0,28,2,11,0,13
2021-11-05,3184,4238,0,7422,2721,3640,0,6361,168,266,0,434,138,126,0,264,99,96,0,195,25,65,0,90,17,25,0,42,13,13,0,26,3,7,0,10
2021-11-06,2549,4026,0,6575,2181,3511,0,5692,137,223,0,360,77,135,0,212,98,92,0,190,26,43,0,69,18,12,0,30,8,10,0,18,4,0,0,4
2021-11-07,2320,4038,0,6358,2177,3226,0,5403,61,363,0,424,39,201,0,240,23,114,0,137,12,70,0,82,6,34,0,40,2,23,0,25,0,7,0,7
2021-11-08,4294,13726,0,18020,3547,12722,0,16269,339,394,0,733,206,247,0,453,106,207,0,313,52,97,0,149,35,42,0,77,3,12,0,15,6,5,0,11
2021-11-09,3820,4454,0,8274,3323,3736,0,7059,224,315,0,539,141,192,0,333,79,129,0,208,29,49,0,78,19,16,0,35,2,12,0,14,3,5,0,8
2021-11-10,5182,6304,0,11486,4892,5477,0,10369,137,363,0,500,74,180,0,254,47,110,0,157,16,90,0,106,10,52,0,62,4,20,0,24,2,12,0,14
2021-11-11,3554,6186,0,9740,3084,5260,0,8344,189,377,0,566,125,215,0,340,88,142,0,230,32,81,0,113,21,59,0,80,10,45,0,55,5,7,0,12
2021-11-12,4428,10743,0,15171,4005,9732,0,13737,189,314,0,503,109,336,0,445,57,166,0,223,31,120,0,151,21,49,0,70,10,18,0,28,6,8,0,14
2021-11-13,1546,713,0,2259,1539,670,0,2209,2,12,0,14,2,13,0,15,1,10,0,11,1,6,0,7,0,1,0,1,0,1,0,1,1,0,0,1
2021-11-14,547,2210,0,2757,537,2191,0,2728,5,9,0,14,3,6,0,9,2,2,0,4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0
2021-11-15,2134,11363,0,13497,1653,10378,0,12031,243,279,0,522,136,349,0,485,53,278,0,331,22,52,0,74,18,16,0,34,8,10,0,18,1,1,0,2
2021-11-16,1966,17817,0,19783,1570,13695,0,15265,200,1692,0,1892,88,1514,0,1602,52,561,0,613,29,256,0,285,16,61,0,77,7,31,0,38,4,7,0,11
2021-11-17,3473,20201,0,23674,3091,19366,0,22457,166,436,0,602,94,188,0,282,57,132,0,189,27,44,0,71,21,16,0,37,6,14,0,20,11,5,0,16
2021-11-18,4660,18254,0,22914,4266,17579,0,21845,165,283,0,448,100,207,0,307,67,111,0,178,37,39,0,76,11,16,0,27,8,11,0,19,6,8,0,14
2021-11-19,4436,17563,0,21999,3895,16260,0,20155,229,578,0,807,114,350,0,464,122,208,0,330,45,96,0,141,13,53,0,66,11,16,0,27,7,2,0,9
2021-11-20,1601,5972,0,7573,1275,5528,0,6803,104,170,0,274,108,108,0,216,70,82,0,152,24,48,0,72,12,22,0,34,6,12,0,18,2,2,0,4
2021-11-21,1993,5703,0,7696,1714,4932,0,6646,100,259,0,359,79,212,0,291,58,187,0,245,21,81,0,102,15,18,0,33,4,10,0,14,2,4,0,6
2021-11-22,1189,8377,0,9566,991,7529,0,8520,64,372,0,436,44,223,0,267,47,159,0,206,19,55,0,74,15,24,0,39,7,9,0,16,2,6,0,8
2021-11-23,7378,7670,0,15048,6888,6429,0,13317,212,572,0,784,118,332,0,450,109,207,0,316,27,82,0,109,12,30,0,42,7,16,0,23,5,2,0,7
2021-11-24,4535,12202,0,16737,4103,10886,0,14989,154,666,0,820,155,307,0,462,66,219,0,285,23,79,0,102,16,28,0,44,13,14,0,27,5,3,0,8
2021-11-25,1411,3581,0,4992,1108,2608,0,3716,70,553,0,623,134,201,0,335,43,101,0,144,27,62,0,89,15,24,0,39,10,27,0,37,4,5,0,9
2021-11-26,3104,9218,0,12322,2463,7799,0,10262,234,645,0,879,203,372,0,575,115,224,0,339,48,102,0,150,24,50,0,74,9,22,0,31,8,4,0,12
2021-11-27,2121,8019,0,10140,1840,7184,0,9024,116,293,0,409,81,211,0,292,53,186,0,239,12,89,0,101,8,35,0,43,6,14,0,20,5,7,0,12
2021-11-28,2394,6968,0,9362,2145,6284,0,8429,91,367,0,458,78,161,0,239,42,85,0,127,22,42,0,64,11,19,0,30,4,9,0,13,1,1,0,2
2021-11-29,2690,6701,0,9391,2123,5680,0,7803,265,527,0,792,170,272,0,442,79,132,0,211,27,62,0,89,14,19,0,33,6,6,0,12,6,3,0,9
2021-11-30,3383,8097,0,11480,2688,6661,0,9349,315,814,0,1129,156,312,0,468,107,159,0,266,69,96,0,165,31,34,0,65,10,14,0,24,7,7,0,14
2021-12-01,3800,10040,0,13840,3021,8904,0,11925,319,522,0,841,172,289,0,461,148,185,0,333,79,87,0,166,37,37,0,74,20,9,0,29,4,7,0,11
2021-12-02,3806,10797,0,14603,2724,9451,0,12175,359,642,0,1001,450,327,0,777,151,216,0,367,57,90,0,147,41,48,0,89,18,15,0,33,6,8,0,14
2021-12-03,1061,3638,0,4699,661,2847,0,3508,231,356,0,587,83,185,0,268,38,124,0,162,24,81,0,105,16,33,0,49,6,10,0,16,2,2,0,4
2021-12-04,1046,4039,0,5085,749,3638,0,4387,96,173,0,269,79,112,0,191,49,65,0,114,32,38,0,70,27,9,0,36,10,3,0,13,4,1,0,5
2021-12-05,1362,2627,0,3989,1051,2222,0,3273,146,190,0,336,74,90,0,164,49,67,0,116,21,42,0,63,8,13,0,21,8,3,0,11,5,0,0,5
2021-12-06,3368,7188,0,10556,2798,6061,0,8859,208,545,0,753,213,286,0,499,77,183,0,260,41,69,0,110,22,29,0,51,7,12,0,19,2,3,0,5
2021-12-07,3113,5029,0,8142,2412,3823,0,6235,334,566,0,900,194,313,0,507,87,173,0,260,49,99,0,148,28,40,0,68,6,12,0,18,3,3,0,6
2021-12-08,1850,4236,0,6086,1466,3469,0,4935,145,310,0,455,104,183,0,287,76,159,0,235,29,75,0,104,14,31,0,45,9,6,0,15,7,3,0,10
2021-12-09,2669,7956,0,10625,2156,7331,0,9487,214,250,0,464,130,174,0,304,85,97,0,182,45,59,0,104,27,31,0,58,11,12,0,23,1,2,0,3
2021-12-10,2002,4646,0,6648,1631,4019,0,5650,177,265,0,442,77,148,0,225,46,110,0,156,35,60,0,95,14,24,0,38,12,13,0,25,10,7,0,17
2021-12-11,1657,2989,0,4646,1314,2386,0,3700,142,269,0,411,80,145,0,225,61,104,0,165,31,54,0,85,16,20,0,36,13,8,0,21,0,3,0,3
2021-12-12,1551,2603,0,4154,1150,1851,0,3001,207,397,0,604,99,190,0,289,61,89,0,150,21,57,0,78,10,13,0,23,3,5,0,8,0,1,0,1
2021-12-13,1874,2372,0,4246,1364,1422,0,2786,257,514,0,771,121,223,0,344,80,126,0,206,29,52,0,81,12,23,0,35,7,11,0,18,4,1,0,5
2021-12-14,2018,4213,0,6231,1385,3326,0,4711,254,412,0,666,162,260,0,422,104,118,0,222,61,60,0,121,26,24,0,50,17,11,0,28,9,2,0,11
2021-12-15,1802,4319,0,6121,1336,3370,0,4706,145,403,0,548,124,247,0,371,108,166,0,274,41,89,0,130,35,29,0,64,7,9,0,16,6,6,0,12
2021-12-16,2109,4007,0,6116,1690,3239,0,4929,172,367,0,539,107,192,0,299,71,117,0,188,35,53,0,88,20,27,0,47,10,9,0,19,4,3,0,7
2021-12-17,2219,3534,0,5753,1880,2709,0,4589,145,331,0,476,78,200,0,278,48,156,0,204,33,81,0,114,20,32,0,52,13,19,0,32,2,6,0,8
2021-12-18,1547,3011,0,4558,1103,2232,0,3335,142,351,0,493,154,204,0,358,83,113,0,196,40,66,0,106,14,22,0,36,8,20,0,28,3,3,0,6
2021-12-19,1613,3118,0,4731,1189,2334,0,3523,185,386,0,571,111,206,0,317,69,117,0,186,19,49,0,68,17,14,0,31,15,8,0,23,8,4,0,12
2021-12-20,2721,3993,0,6714,1954,2984,0,4938,449,458,0,907,173,276,0,449,76,146,0,222,28,63,0,91,17,37,0,54,16,21,0,37,8,8,0,16
2021-12-21,3060,4556,0,7616,2245,3425,0,5670,433,540,0,973,201,297,0,498,119,190,0,309,33,61,0,94,16,18,0,34,7,17,0,24,6,8,0,14
2021-12-22,3211,5059,0,8270,2600,3771,0,6371,207,567,0,774,151,354,0,505,109,208,0,317,81,98,0,179,46,39,0,85,10,14,0,24,7,8,0,15
2021-12-23,3625,3965,0,7590,2982,2890,0,5872,271,530,0,801,183,296,0,479,111,141,0,252,47,60,0,107,19,31,0,50,9,14,0,23,3,3,0,6
2021-12-24,821,1229,0,2050,606,796,0,1402,120,174,0,294,47,132,0,179,22,84,0,106,15,23,0,38,6,10,0,16,2,6,0,8,3,4,0,7
2021-12-25,11,6,0,17,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,2,1,0,3,5,1,0,6,1,3,0,4
2021-12-26,1265,3097,0,4362,1046,2236,0,3282,106,417,0,523,68,239,0,307,25,112,0,137,11,49,0,60,7,25,0,32,2,12,0,14,0,7,0,7
2021-12-27,3153,5004,0,8157,2146,3382,0,5528,526,710,0,1236,234,482,0,716,145,265,0,410,49,102,0,151,29,39,0,68,19,17,0,36,5,7,0,12
2021-12-28,3018,4985,0,8003,1950,3559,0,5509,412,668,0,1080,250,442,0,692,254,176,0,430,70,92,0,162,53,30,0,83,21,13,0,34,8,5,0,13
2021-12-29,3791,4780,0,8571,2783,3532,0,6315,470,615,0,1085,324,353,0,677,124,166,0,290,38,67,0,105,23,26,0,49,23,20,0,43,6,1,0,7
2021-12-30,3464,4474,0,7938,2587,3285,0,5872,467,525,0,992,201,348,0,549,121,174,0,295,36,78,0,114,33,36,0,69,15,23,0,38,4,5,0,9
2021-12-31,701,1641,0,2342,563,1126,0,1689,68,243,0,311,42,147,0,189,16,70,0,86,4,29,0,33,5,18,0,23,2,7,0,9,1,1,0,2
2022-01-01,0,2,0,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022-01-02,1613,2759,0,4372,1319,1981,0,3300,138,375,0,513,89,191,0,280,40,125,0,165,14,50,0,64,11,19,0,30,1,16,0,17,1,2,0,3
2022-01-03,2607,4274,0,6881,1749,2495,0,4244,417,1009,0,1426,229,387,0,616,122,221,0,343,48,103,0,151,25,33,0,58,14,25,0,39,3,1,0,4
2022-01-04,2507,3586,0,6093,1684,2284,0,3968,377,605,0,982,239,338,0,577,126,205,0,331,55,82,0,137,18,45,0,63,7,22,0,29,1,5,0,6
2022-01-05,3182,3995,0,7177,2203,2461,0,4664,454,910,0,1364,239,314,0,553,143,190,0,333,66,77,0,143,47,28,0,75,25,14,0,39,5,1,0,6
2022-01-06,3316,2888,0,6204,2502,2044,0,4546,333,430,0,763,217,210,0,427,114,100,0,214,73,69,0,142,44,20,0,64,19,11,0,30,14,4,0,18
2022-01-07,3214,6530,0,9744,2230,4384,0,6614,435,1205,0,1640,219,518,0,737,139,241,0,380,116,111,0,227,43,43,0,86,26,19,0,45,6,9,0,15
2022-01-08,1720,2291,0,4011,1330,1490,0,2820,150,427,0,577,111,191,0,302,67,106,0,173,30,48,0,78,20,18,0,38,8,8,0,16,4,3,0,7
2022-01-09,1536,2791,0,4327,1172,1959,0,3131,159,532,0,691,94,170,0,264,56,68,0,124,27,43,0,70,21,12,0,33,5,4,0,9,2,3,0,5
2022-01-10,2469,2516,0,4985,1782,1711,0,3493,353,413,0,766,167,202,0,369,81,98,0,179,38,45,0,83,32,27,0,59,10,18,0,28,6,2,0,8
2022-01-11,2653,2892,0,5545,1959,1958,0,3917,408,417,0,825,160,274,0,434,74,123,0,197,31,58,0,89,13,37,0,50,6,18,0,24,2,7,0,9
2022-01-12,2545,2662,0,5207,1987,1996,0,3983,253,302,0,555,147,187,0,334,62,98,0,160,42,41,0,83,36,23,0,59,8,13,0,21,10,2,0,12
2022-01-13,2581,2639,0,5220,2136,2030,0,4166,216,269,0,485,114,170,0,284,54,93,0,147,35,46,0,81,20,15,0,35,5,9,0,14,1,7,0,8
2022-01-14,2384,2544,0,4928,1930,1978,0,3908,221,271,0,492,134,143,0,277,54,87,0,141,27,34,0,61,8,18,0,26,8,10,0,18,2,3,0,5
2022-01-15,909,2019,0,2928,701,1707,0,2408,98,192,0,290,53,61,0,114,32,35,0,67,14,15,0,29,3,8,0,11,4,1,0,5,4,0,0,4
2022-01-16,988,1886,0,2874,782,1513,0,2295,100,218,0,318,51,81,0,132,27,42,0,69,17,21,0,38,7,8,0,15,3,2,0,5,1,1,0,2
