FECHA,SputnikA,SputnikB,Sputnik,ModernaA,ModernaB,Moderna,PfizerA,PfizerB,Pfizer,SinopharmA,SinopharmB,Sinopharm,AstraZenecaA,AstraZenecaB,AstraZeneca,CansinoA,CansinoB,Cansino,TotalA,TotalB,Total
2021-09-29,866154,410204,1276358,18772,240210,258982,2511,14926,0,662390,587837,1250227,690188,626348,1316536,24559,57,0,2237504,1864599,4102103
2021-09-30,868733,413107,1281840,18773,240223,258996,9884,14927,0,662577,588443,1251020,690209,630641,1320850,24892,57,0,2240292,1872414,4112706
2021-10-01,868735,414255,1282990,18777,241578,260355,11812,14927,0,662996,588715,1251711,690259,636525,1326784,25024,57,0,2240767,1881073,4121840
2021-10-02,870107,414255,1284362,18777,241578,260355,12534,14928,0,663524,588917,1252441,690303,639252,1329555,25024,57,0,2242711,1884002,4126713
2021-10-03,875991,414255,1290246,18777,241578,260355,12534,14928,0,663525,588917,1252442,690305,639254,1329559,25024,57,0,2248598,1884004,4132602
2021-10-04,880355,415478,1295833,18777,241578,260355,12534,14928,0,665750,589583,1255333,690346,641562,1331908,25197,57,0,2255228,1888201,4143429
2021-10-05,880540,415478,1296018,18778,241578,260356,12735,14930,0,666753,590125,1256878,691517,644813,1336330,25534,57,0,2257588,1891994,4149582
2021-10-06,880544,415496,1296040,18787,241610,260397,21641,14933,0,667141,590349,1257490,694962,645960,1340922,25586,57,0,2261434,1893415,4154849
2021-10-07,880966,415503,1296469,18788,242849,261637,22347,14933,0,667902,590825,1258727,696227,647070,1343297,25596,57,0,2263883,1896247,4160130
2021-10-08,880967,435348,1316315,18788,242849,261637,22347,14933,0,667905,590830,1258735,697089,647300,1344389,25596,57,0,2264749,1916327,4181076
2021-10-09,880973,454576,1335549,18788,242849,261637,22347,14933,0,667905,590830,1258735,697089,647300,1344389,25597,57,0,2264755,1935555,4200310
2021-10-10,880973,468550,1349523,18788,242849,261637,22347,14933,0,667905,590833,1258738,697089,647300,1344389,25597,57,0,2264755,1949532,4214287
2021-10-11,880973,468550,1349523,18789,243511,262300,23220,14933,0,667984,597406,1265390,697571,647492,1345063,25597,57,0,2265317,1956959,4222276
2021-10-12,881181,475957,1357138,18789,243512,262301,23220,14933,0,670899,605362,1276261,698557,648684,1347241,25665,57,0,2269426,1973515,4242941
