FECHA,SM,SF,S,CM,CF,C,CEM,CEF,CE,EM,EF,E,IM,IF,I,TotalM,TotalF,Total
2021-08-10,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2021-08-11,0,0,0,1,4,5,1,0,1,1,1,2,0,0,0,3,5,8
2021-08-12,0,0,0,3,1,4,0,2,2,0,0,0,0,0,0,3,3,6
2021-08-13,0,0,0,2,1,3,0,1,1,0,0,0,0,0,0,2,2,4
2021-08-14,0,0,0,3,0,3,0,1,1,0,0,0,0,0,0,3,1,4
2021-08-15,0,0,0,3,1,4,0,0,0,0,0,0,0,0,0,3,1,4
2021-08-16,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,2
2021-08-17,0,0,0,1,3,4,0,0,0,0,1,1,0,0,0,1,4,5
2021-08-18,0,0,0,1,1,2,0,1,1,0,0,0,0,0,0,1,2,3
2021-08-19,0,0,0,2,2,4,0,0,0,0,0,0,0,0,0,2,2,4
2021-08-20,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,2
2021-08-21,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,2
2021-08-22,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,1,3,4
2021-08-23,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3
2021-08-24,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,1,2,3
2021-08-25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-08-26,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
2021-08-27,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,2,2
2021-08-28,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,2,0,2
2021-08-29,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2
2021-08-30,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
2021-08-31,0,0,0,1,1,2,0,0,0,0,1,1,0,0,0,1,2,3
2021-09-01,0,0,0,0,2,2,0,1,1,0,0,0,0,0,0,0,3,3
2021-09-02,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
2021-09-03,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
2021-09-04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-05,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2021-09-06,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2021-09-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-08,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,2,2
2021-09-09,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
2021-09-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021-09-16,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1
