FECHA,SputnikA,SputnikB,Sputnik,ModernaA,ModernaB,Moderna,PfizerA,PfizerB,Pfizer,SinopharmA,SinopharmB,Sinopharm,AstraZenecaA,AstraZenecaB,AstraZeneca,CansinoA,CansinoB,Cansino,TotalA,TotalB,Total
2021-10-02,1372,0,1372,0,0,0,725,1,0,530,203,733,44,2729,2773,0,0,0,1946,2932,4878
2021-10-03,5884,0,5884,0,0,0,0,0,0,1,0,1,2,5,7,0,0,0,5887,5,5892
2021-10-04,4362,1227,5589,0,0,0,0,0,0,2230,669,2899,42,2315,2357,173,0,0,6634,4211,10845
2021-10-05,185,0,185,1,0,1,201,2,0,1010,547,1557,1172,3258,4430,337,0,0,2368,3805,6173
2021-10-06,4,18,22,9,32,41,8909,5,0,386,225,611,3440,1161,4601,52,0,0,3839,1436,5275
2021-10-07,422,7,429,1,1241,1242,706,0,0,761,476,1237,1269,1117,2386,10,0,0,2453,2841,5294
2021-10-08,1,19862,19863,0,0,0,0,0,0,3,5,8,864,231,1095,0,0,0,868,20098,20966
2021-10-09,5,19252,19257,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5,19253,19258
2021-10-10,0,14060,14060,0,2,2,0,0,0,0,3,3,0,8,8,0,0,0,0,14073,14073
2021-10-11,0,0,0,1,662,663,902,3,0,80,6598,6678,482,207,689,0,0,0,563,7467,8030
2021-10-12,208,7438,7646,0,1,1,0,0,0,2939,8042,10981,994,1202,2196,69,0,0,4141,16683,20824
2021-10-13,207,2341,2548,21,62,83,28786,12,0,108,1329,1437,259,477,736,64,0,0,595,4209,4804
2021-10-14,189,6646,6835,2,61,63,11453,5,0,949,3616,4565,1482,1147,2629,44,0,0,2622,11470,14092
2021-10-15,188,17120,17308,3,364,367,0,0,0,1755,3994,5749,1026,804,1830,47,0,0,2972,22282,25254
2021-10-16,12,6866,6878,0,0,0,4806,9,0,1562,3828,5390,228,277,505,0,0,0,1802,10971,12773
2021-10-17,1,1844,1845,0,0,0,2181,0,0,823,1650,2473,0,3,3,1,0,0,824,3497,4321
2021-10-18,206,6332,6538,3,25,28,14646,36,0,1275,508,1783,401,394,795,0,0,0,1885,7259,9144
2021-10-19,167,4585,4752,12,156,168,4765,2,0,1065,1522,2587,158,5527,5685,25,0,0,1402,11790,13192
2021-10-20,161,81,242,1,189,190,8570,4,0,1122,3023,4145,429,3601,4030,2,0,0,1713,6894,8607
2021-10-21,164,4322,4486,3,37,40,12219,2586,0,852,976,1828,81,439,520,33,0,0,1100,5774,6874
2021-10-22,168,5350,5518,1,12,13,14661,4785,0,651,1022,1673,786,575,1361,7,0,0,1606,6959,8565
2021-10-23,1,1921,1922,0,0,0,2035,1461,0,10714,586,11300,180,203,383,1,0,0,10895,2710,13605
2021-10-24,1,561,562,0,0,0,915,825,0,14723,356,15079,152,244,396,0,0,0,14876,1161,16037
2021-10-25,182,3766,3948,1,307,308,970,146,0,12486,1156,13642,443,395,838,0,0,0,13112,5624,18736
