FECHA,confirmed,deaths,estimation,knownratio
2020-11-05,383.8571428571428,7.428571428571429,871.4285714285713,0.4404918032786885
2020-11-06,393.4285714285714,9.714285714285714,800.0,0.4917857142857142
2020-11-07,405.4285714285714,10.714285714285714,814.2857142857142,0.4978947368421053
2020-11-08,416.0,11.0,757.1428571428571,0.549433962264151
2020-11-09,400.1428571428572,10.285714285714286,657.1428571428571,0.608913043478261
2020-11-10,401.2857142857143,9.857142857142858,700.0,0.573265306122449
2020-11-11,401.8571428571428,10.285714285714286,714.2857142857143,0.5625999999999999
2020-11-12,399.57142857142856,10.571428571428571,714.2857142857143,0.5593999999999999
2020-11-13,382.4285714285714,9.571428571428571,742.8571428571429,0.5148076923076922
2020-11-14,378.8571428571428,9.285714285714286,671.4285714285714,0.564255319148936
2020-11-15,374.1428571428572,8.857142857142858,628.5714285714286,0.5952272727272728
2020-11-16,364.57142857142856,9.142857142857142,600.0,0.6076190476190476
2020-11-17,346.2857142857143,8.714285714285714,657.1428571428571,0.5269565217391304
2020-11-18,342.42857142857144,8.0,657.1428571428571,0.5210869565217392
2020-11-19,334.42857142857144,8.142857142857142,671.4285714285714,0.49808510638297876
2020-11-20,315.2857142857143,7.571428571428571,714.2857142857143,0.44139999999999996
2020-11-21,303.2857142857143,6.571428571428571,728.5714285714286,0.41627450980392156
2020-11-22,305.1428571428572,7.0,800.0,0.3814285714285715
2020-11-23,309.57142857142856,7.142857142857143,914.2857142857142,0.33859375
2020-11-24,320.0,7.142857142857143,771.4285714285714,0.4148148148148148
2020-11-25,317.0,7.428571428571429,885.7142857142858,0.35790322580645156
2020-11-26,327.1428571428572,6.714285714285714,871.4285714285713,0.37540983606557393
2020-11-27,341.7142857142857,6.285714285714286,814.2857142857142,0.4196491228070176
2020-11-28,335.7142857142857,6.0,871.4285714285713,0.3852459016393443
2020-11-29,308.1428571428572,6.571428571428571,885.7142857142858,0.34790322580645167
2020-11-30,297.85714285714283,6.571428571428571,828.5714285714287,0.35948275862068957
2020-12-01,296.0,6.714285714285714,985.7142857142858,0.30028985507246375
2020-12-02,296.1428571428572,7.142857142857143,900.0,0.32904761904761914
2020-12-03,289.42857142857144,7.285714285714286,1000.0,0.2894285714285714
2020-12-04,276.57142857142856,8.0,1071.4285714285713,0.2581333333333333
2020-12-05,278.57142857142856,9.142857142857142,1071.4285714285713,0.26
2020-12-06,302.57142857142856,7.714285714285714,1200.0,0.2521428571428571
2020-12-07,322.2857142857143,8.857142857142858,1185.7142857142858,0.2718072289156626
2020-12-08,329.1428571428572,8.714285714285714,1242.857142857143,0.2648275862068966
2020-12-09,336.7142857142857,8.142857142857142,1171.4285714285713,0.28743902439024394
2020-12-10,350.7142857142857,8.714285714285714,1071.4285714285713,0.32733333333333337
2020-12-11,389.7142857142857,8.857142857142858,1157.142857142857,0.33679012345679016
2020-12-12,414.1428571428572,8.285714285714286,1200.0,0.3451190476190477
2020-12-13,427.0,9.857142857142858,1300.0,0.32846153846153847
2020-12-14,459.1428571428572,9.0,1471.4285714285713,0.3120388349514564
2020-12-15,498.7142857142857,10.0,1371.4285714285713,0.3636458333333334
2020-12-16,526.1428571428571,10.714285714285714,1471.4285714285713,0.35757281553398057
2020-12-17,547.5714285714286,10.714285714285714,1471.4285714285713,0.3721359223300971
2020-12-18,588.8571428571429,12.0,1442.857142857143,0.40811881188118815
2020-12-19,630.8571428571429,11.857142857142858,1428.5714285714287,0.4416
2020-12-20,695.4285714285714,12.428571428571429,1428.5714285714287,0.48679999999999995
2020-12-21,671.7142857142857,11.714285714285714,1357.142857142857,0.4949473684210526
2020-12-22,627.4285714285714,10.714285714285714,1471.4285714285713,0.4264077669902913
2020-12-23,686.8571428571429,11.571428571428571,1685.7142857142858,0.4074576271186441
2020-12-24,726.1428571428571,12.0,1914.2857142857142,0.3793283582089552
2020-12-25,793.8571428571429,13.0,1914.2857142857142,0.4147014925373135
2020-12-26,876.8571428571429,14.714285714285714,1942.8571428571427,0.4513235294117648
2020-12-27,943.1428571428572,13.714285714285714,1900.0,0.49639097744360905
2020-12-28,996.4285714285714,14.714285714285714,2014.2857142857142,0.4946808510638298
2020-12-29,997.5714285714286,14.714285714285714,2057.1428571428573,0.4849305555555555
2020-12-30,1006.1428571428572,14.428571428571429,2014.2857142857142,0.4995035460992908
2020-12-31,1044.428571428571,14.285714285714286,1900.0,0.5496992481203006
2021-01-01,1088.2857142857142,14.285714285714286,1842.8571428571427,0.5905426356589147
2021-01-02,1126.571428571429,13.571428571428571,1842.8571428571427,0.6113178294573646
2021-01-03,1147.571428571429,14.714285714285714,1800.0,0.6375396825396827
2021-01-04,1230.2857142857142,16.857142857142858,1771.4285714285716,0.694516129032258
2021-01-05,1377.0,19.142857142857142,1785.7142857142858,0.7711199999999999
2021-01-06,1392.142857142857,19.142857142857142,1871.4285714285716,0.7438931297709923
2021-01-07,1365.428571428571,19.428571428571427,1842.8571428571427,0.7409302325581394
2021-01-08,1318.2857142857142,19.0,1942.8571428571427,0.6785294117647059
2021-01-09,1274.428571428571,20.142857142857142,1857.1428571428573,0.686230769230769
2021-01-10,1246.0,20.571428571428573,1828.5714285714284,0.6814062500000001
2021-01-11,1215.0,20.142857142857142,1842.8571428571427,0.6593023255813955
