FECHA,<=10M,<=10F,<=10,11-20M,11-20F,11-20,21-30M,21-30F,21-30,31-40M,31-40F,31-40,41-50M,41-50F,41-50,51-60M,51-60F,51-60,61-70M,61-70F,61-70,71-80M,71-80F,71-80,81-90M,81-90F,81-90,>=91M,>=91F,>=91,TotalM,TotalF,Total,DelayCount,CumDelay,DelayAvg
2020-07-21,51.285714285714285,46.142857142857146,97.42857142857143,30.714285714285715,30.714285714285715,61.42857142857143,63.857142857142854,59.0,122.85714285714286,60.857142857142854,69.71428571428571,130.57142857142858,47.42857142857143,52.0,99.42857142857143,34.42857142857143,36.42857142857143,70.85714285714286,25.571428571428573,28.142857142857142,53.714285714285715,21.285714285714285,20.0,41.285714285714285,13.857142857142858,25.142857142857142,39.0,3.142857142857143,9.428571428571429,12.571428571428571,352.42857142857144,376.7142857142857,729.1428571428571,729.1428571428571,342.85714285714283,0.471927408501288
2020-07-22,53.285714285714285,46.857142857142854,100.14285714285714,31.857142857142858,30.857142857142858,62.714285714285715,63.714285714285715,59.57142857142857,123.28571428571429,63.285714285714285,69.85714285714286,133.14285714285714,48.42857142857143,52.42857142857143,100.85714285714286,32.857142857142854,36.42857142857143,69.28571428571429,24.428571428571427,27.857142857142858,52.285714285714285,21.285714285714285,21.571428571428573,42.857142857142854,13.285714285714286,24.0,37.285714285714285,3.5714285714285716,9.0,12.571428571428571,356.0,378.42857142857144,734.4285714285714,734.4285714285714,343.7142857142857,0.46831891128665254
2020-07-23,53.857142857142854,45.857142857142854,99.71428571428571,31.285714285714285,30.285714285714285,61.57142857142857,63.285714285714285,58.857142857142854,122.14285714285714,62.857142857142854,69.42857142857143,132.28571428571428,48.714285714285715,50.42857142857143,99.14285714285714,32.142857142857146,35.714285714285715,67.85714285714286,23.142857142857142,27.571428571428573,50.714285714285715,21.428571428571427,22.0,43.42857142857143,13.142857142857142,24.857142857142858,38.0,4.0,9.0,13.0,353.85714285714283,374.0,727.8571428571429,727.8571428571429,347.14285714285717,0.48219140243187103
2020-07-24,50.285714285714285,44.57142857142857,94.85714285714286,30.571428571428573,28.714285714285715,59.285714285714285,62.285714285714285,58.857142857142854,121.14285714285714,63.857142857142854,66.85714285714286,130.71428571428572,49.714285714285715,48.714285714285715,98.42857142857143,32.142857142857146,36.42857142857143,68.57142857142857,22.714285714285715,26.571428571428573,49.285714285714285,20.428571428571427,21.428571428571427,41.857142857142854,12.571428571428571,25.142857142857142,37.714285714285715,4.285714285714286,10.571428571428571,14.857142857142858,348.85714285714283,367.85714285714283,716.7142857142857,716.7142857142857,347.0,0.4880230205017204
2020-07-25,50.714285714285715,46.42857142857143,97.14285714285714,30.714285714285715,28.714285714285715,59.42857142857143,63.857142857142854,63.42857142857143,127.28571428571429,63.57142857142857,66.71428571428571,130.28571428571428,50.857142857142854,49.57142857142857,100.42857142857143,33.42857142857143,37.142857142857146,70.57142857142857,24.571428571428573,26.714285714285715,51.285714285714285,19.428571428571427,22.857142857142858,42.285714285714285,12.142857142857142,24.714285714285715,36.857142857142854,4.285714285714286,12.285714285714286,16.571428571428573,353.57142857142856,378.57142857142856,732.1428571428571,732.1428571428571,351.85714285714283,0.4863663628086162
2020-07-26,49.285714285714285,46.714285714285715,96.0,30.571428571428573,29.142857142857142,59.714285714285715,63.42857142857143,62.42857142857143,125.85714285714286,62.285714285714285,67.42857142857143,129.71428571428572,51.857142857142854,49.857142857142854,101.71428571428571,34.142857142857146,37.714285714285715,71.85714285714286,26.428571428571427,28.142857142857142,54.57142857142857,18.571428571428573,22.857142857142858,41.42857142857143,12.857142857142858,24.714285714285715,37.57142857142857,5.285714285714286,14.428571428571429,19.714285714285715,354.7142857142857,383.42857142857144,738.1428571428571,738.1428571428571,351.14285714285717,0.4827306619529315
2020-07-27,50.142857142857146,46.285714285714285,96.42857142857143,32.57142857142857,31.428571428571427,64.0,67.42857142857143,62.714285714285715,130.14285714285714,63.42857142857143,66.14285714285714,129.57142857142858,55.142857142857146,51.142857142857146,106.28571428571429,35.857142857142854,39.42857142857143,75.28571428571429,28.142857142857142,28.714285714285715,56.857142857142854,18.428571428571427,22.714285714285715,41.142857142857146,13.428571428571429,24.142857142857142,37.57142857142857,4.571428571428571,14.428571428571429,19.0,369.14285714285717,387.14285714285717,756.2857142857143,756.2857142857143,349.85714285714283,0.4704518242938498
2020-07-28,50.857142857142854,47.714285714285715,98.57142857142857,31.428571428571427,31.714285714285715,63.142857142857146,65.57142857142857,64.71428571428571,130.28571428571428,67.71428571428571,68.85714285714286,136.57142857142858,55.714285714285715,51.42857142857143,107.14285714285714,36.285714285714285,41.42857142857143,77.71428571428571,27.285714285714285,30.857142857142858,58.142857142857146,18.714285714285715,23.714285714285715,42.42857142857143,13.142857142857142,24.857142857142858,38.0,5.142857142857143,15.0,20.142857142857142,371.85714285714283,400.2857142857143,772.1428571428571,772.1428571428571,355.0,0.4669408766766698
2020-07-29,49.857142857142854,47.42857142857143,97.28571428571429,29.857142857142858,33.57142857142857,63.42857142857143,64.14285714285714,65.0,129.14285714285714,65.42857142857143,69.0,134.42857142857142,55.0,51.857142857142854,106.85714285714286,38.42857142857143,42.714285714285715,81.14285714285714,28.142857142857142,28.857142857142858,57.0,19.428571428571427,23.0,42.42857142857143,13.285714285714286,26.285714285714285,39.57142857142857,4.428571428571429,16.428571428571427,20.857142857142858,368.0,404.14285714285717,772.1428571428571,772.1428571428571,353.85714285714283,0.46502974433075484
2020-07-30,50.714285714285715,47.42857142857143,98.14285714285714,30.714285714285715,34.42857142857143,65.14285714285714,65.14285714285714,66.28571428571429,131.42857142857142,67.85714285714286,69.71428571428571,137.57142857142858,54.42857142857143,55.57142857142857,110.0,38.142857142857146,44.0,82.14285714285714,28.0,29.142857142857142,57.142857142857146,18.285714285714285,23.571428571428573,41.857142857142854,13.714285714285714,25.142857142857142,38.857142857142854,4.0,16.428571428571427,20.428571428571427,371.0,411.7142857142857,782.7142857142857,782.7142857142857,356.14285714285717,0.45917036933075484
