FECHA,TotalM,TotalF,Total,<=30M,<=30F,<=30,31-40M,31-40F,31-40,41-50M,41-50F,41-50,51-60M,51-60F,51-60,61-70M,61-70F,61-70,71-80M,71-80F,71-80,>=81M,>=81F,>=81
2021-02-12,0.015409696478822052,0.024570520157856563,0.020267937207337907,0.00555292850481407,0.011294188237594259,0.00838599356932438,0.03346363025912635,0.05481438882992443,0.044407837697242936,0.02747244712431331,0.048943857322634336,0.038624447703430216,0.027206127206127206,0.04340596981046419,0.03595305941109783,0.010982871190715643,0.010341063138068788,0.010616438356164383,0.00263805631779157,0.0013372758205673022,0.0018404376961728918,0.0007090941322460556,8.818428556031316e-05,0.0002785572095361683
2021-02-13,0.015423541668829978,0.024593204222178762,0.020286469899331718,0.00555292850481407,0.011304300926659409,0.008390983746991338,0.03349920621156129,0.05487781672720507,0.04445769030691867,0.027496819415942404,0.04897994163362697,0.038654903081615725,0.027252747252747254,0.04345136760867098,0.03599901951772528,0.010982871190715643,0.010341063138068788,0.010616438356164383,0.00263805631779157,0.0013372758205673022,0.0018404376961728918,0.0007090941322460556,8.818428556031316e-05,0.0002785572095361683
2021-02-14,0.015427695225832356,0.024607918209847212,0.020296223947749513,0.005556212318240927,0.011316099063902083,0.008398469013491778,0.033508100199670036,0.0549074164126027,0.04447719784983527,0.027496819415942404,0.04902504702236776,0.038678330295604586,0.027266067266067267,0.04345136760867098,0.036005147531942276,0.010982871190715643,0.010341063138068788,0.010616438356164383,0.00263805631779157,0.0013372758205673022,0.0018404376961728918,0.0007090941322460556,8.818428556031316e-05,0.0002785572095361683
2021-02-15,0.015427695225832356,0.024607918209847212,0.020296223947749513,0.005556212318240927,0.011316099063902083,0.008398469013491778,0.033508100199670036,0.0549074164126027,0.04447719784983527,0.027496819415942404,0.04902504702236776,0.038678330295604586,0.027266067266067267,0.04345136760867098,0.036005147531942276,0.010982871190715643,0.010341063138068788,0.010616438356164383,0.00263805631779157,0.0013372758205673022,0.0018404376961728918,0.0007090941322460556,8.818428556031316e-05,0.0002785572095361683
2021-02-16,0.015435310080336715,0.024629376108530374,0.020311180155323467,0.005557854224954355,0.011317784512079607,0.00840013240604743,0.03354367615210498,0.05498352988933946,0.044533552973816545,0.02750656833259404,0.04908368402773079,0.03871347111658787,0.027266067266067267,0.04346839178299852,0.036014339553267764,0.010982871190715643,0.010341063138068788,0.010616438356164383,0.00263805631779157,0.0013372758205673022,0.0018404376961728918,0.0007090941322460556,8.818428556031316e-05,0.0002785572095361683
2021-02-17,0.01598704090215258,0.025548387254989115,0.021057689994232107,0.005766376377559733,0.011702066696555281,0.008695384584675829,0.034642083683534115,0.05688213828127312,0.04604213629269984,0.02834010070630901,0.05101870520471081,0.040119103955919354,0.028225108225108226,0.04508568834411531,0.03732879860281276,0.011749118017974873,0.010958887675900045,0.011297945205479451,0.002779380763387547,0.0013669930610243533,0.0019133263178035013,0.0007090941322460556,9.798253951145905e-05,0.00028535128781753823
2021-02-18,0.0172621829018826,0.027921630849346547,0.02291518594792769,0.006121028227660218,0.01261220871241872,0.009324146970712648,0.036963414579914707,0.06130517698497605,0.04944078376972429,0.03018752041179424,0.05562847593401984,0.04340125663575836,0.030629370629370628,0.04951197366927704,0.040824830713607256,0.013880242006289609,0.013262233525678707,0.013527397260273973,0.003697989659761397,0.002057918901650793,0.0026923234614806414,0.0011301187732671513,0.0001567720632183345,0.0004552032448517872
2021-02-19,0.018407872375038506,0.030256863308893808,0.024691723299755563,0.0064412000367787105,0.013510552591039483,0.009929621860970324,0.03894677392816326,0.06600729843671375,0.05281775619906364,0.032244541825289665,0.06005331456949162,0.046688094758395145,0.03266733266733267,0.05366587220519805,0.044005270092226614,0.015524479989783376,0.015283659440718836,0.015386986301369863,0.004463497073406273,0.002830567153534123,0.003462209527453955,0.0014625066477574897,0.00025475460272979353,0.0006250552018860361
2021-02-20,0.018720081409717246,0.0307381333222161,0.02509359009456875,0.006515085838882978,0.01365044478977405,0.010036078984532112,0.039547118125503065,0.06715322911425056,0.053697763135078895,0.03279048115778134,0.06092384857218892,0.04740262478505531,0.03325341325341325,0.054517080921575305,0.04473450378404878,0.015947512092332743,0.015775519752390322,0.01584931506849315,0.00466370670466724,0.0028677137041054367,0.003562431382196043,0.0014846658393901791,0.00026455285668093944,0.000638643358448776
2021-02-21,0.018947142525847237,0.031047740146073113,0.025364427505636215,0.006572552573852964,0.013759998921313167,0.01011924861231476,0.039960688572559376,0.06794819209350118,0.05430683197503035,0.033180437823846824,0.061514729164693305,0.04789693900022022,0.033772893772893775,0.05500510725229826,0.045237000949842204,0.016210909439203103,0.01595546864690428,0.016065068493150685,0.004746145964598226,0.0029048602546767506,0.003617097848419,0.0015289842226555576,0.00026455285668093944,0.0006522315150115159
2021-02-22,0.021242675029161433,0.03480225933280649,0.028433701407769296,0.006892724382971457,0.014510023360311741,0.010651534230123707,0.04152158348564288,0.07159318192389498,0.05693601525923357,0.03447704373851456,0.06466759583767473,0.05015766515014501,0.03543789543789544,0.058092157530359775,0.047669822593988415,0.01836597864086969,0.017766954185011456,0.018023972602739725,0.009127203778073512,0.006701237723065036,0.007639638654658267,0.037249601134550614,0.027317532015794784,0.03036273583944234
2021-02-23,0.024029019518256613,0.03932313204393842,0.03213991467158444,0.007308126781468784,0.015398254549867355,0.011300257326828359,0.04350494283389143,0.07621918989889594,0.06027397260273973,0.036548688526987436,0.06917813471175402,0.053496043143557284,0.037855477855477854,0.06263761207581432,0.05123632686827834,0.022460610124036204,0.021461904819031395,0.021890410958904108,0.013520038628681796,0.010430751400424957,0.011625735150082228,0.07385658571175324,0.05508578371334228,0.060840971009667975
2021-02-24,0.0268333627543621,0.043994210045852467,0.03593423950610701,0.007731738713533252,0.01617524615970633,0.011898246950585598,0.04595078956379435,0.08067182828799649,0.06374848274666205,0.038717822481976694,0.07353080472524053,0.056799280315986266,0.04003996003996004,0.06688798093292475,0.054536262524129055,0.02554954264642498,0.024473049653898293,0.024934931506849316,0.018113083110551046,0.014955201260010995,0.016176718463143412,0.11137209714589612,0.08722405667310085,0.09462792230292077
2021-02-25,0.029627322097961643,0.04860520593145366,0.039691824091589216,0.008114302977762016,0.017071904590149567,0.012534494603122854,0.048281014448283685,0.0852682365775998,0.06724033292873244,0.04110143260330196,0.07754518432317109,0.060029893125049784,0.04251082251082251,0.07135966405629326,0.05808744676287649,0.02828727870631994,0.027430209820411004,0.02779794520547945,0.0220937216615044,0.019145332164455207,0.020285814507569028,0.14988477220351,0.11825512693637993,0.12795287627304042
2021-02-26,0.03234997871302036,0.053443042460276834,0.0435362197079898,0.00852313774940563,0.01801069922503093,0.013204841803050994,0.050686838231697284,0.08996190097636676,0.07081888330154326,0.042939103392135546,0.0818121540980501,0.0631293135357757,0.045148185148185145,0.0761491317671093,0.06188681557741214,0.03121657647302971,0.0304473529517617,0.030777397260273974,0.026333455029383706,0.023209164796956956,0.024417688246254208,0.18629232405601845,0.15141241830705768,0.1621067077934872
2021-02-27,0.03271341495072843,0.05408064859257643,0.044045055900451484,0.008588814017942757,0.018137107838345295,0.013300486875001039,0.051131537637134176,0.09049892384000947,0.07131090688399515,0.04336318126648176,0.08235792930181368,0.06361659958674394,0.04555444555444556,0.07675632731812507,0.06240156877163955,0.03162364510001117,0.031053180896625357,0.031297945205479454,0.027075408368762585,0.024093252700554228,0.02524679631730239,0.1890179046268392,0.15523373734800458,0.16559206995182998
