FECHA,TotalA,TotalB,TotalC,Total,<=30A,<=30B,<=30C,<=30,31-40A,31-40B,31-40C,31-40,41-50A,41-50B,41-50C,41-50,51-60A,51-60B,51-60C,51-60,61-70A,61-70B,61-70C,61-70,71-80A,71-80B,71-80C,71-80,81-90A,81-90B,81-90C,81-90,>=91A,>=91B,>=91C,>=91
2021-02-20,4867.428571428572,375.85714285714283,0.0,5243.285714285715,458.42857142857144,42.142857142857146,0.0,500.57142857142856,956.7142857142857,87.28571428571429,0.0,1044.0,824.2857142857143,82.57142857142857,0.0,906.8571428571429,647.8571428571429,66.42857142857143,0.0,714.2857142857143,388.2857142857143,87.28571428571429,0.0,475.57142857142856,301.2857142857143,9.285714285714286,0.0,310.57142857142856,1117.857142857143,0.7142857142857143,0.0,1118.5714285714287,172.71428571428572,0.14285714285714285,0.0,172.85714285714286
2021-02-21,5988.285714285715,590.7142857142857,0.0,6579.0,497.42857142857144,55.0,0.0,552.4285714285714,1046.2857142857142,126.57142857142857,0.0,1172.857142857143,900.8571428571429,121.85714285714286,0.0,1022.7142857142857,694.5714285714286,112.28571428571429,0.0,806.8571428571429,418.14285714285717,155.57142857142858,0.0,573.7142857142857,435.7142857142857,17.857142857142858,0.0,453.57142857142856,1727.2857142857142,1.4285714285714286,0.0,1728.7142857142858,268.0,0.14285714285714285,0.0,268.14285714285717
2021-02-22,6602.714285714285,808.5714285714286,0.0,7411.285714285715,480.7142857142857,72.71428571428571,0.0,553.4285714285714,1012.4285714285714,165.28571428571428,0.0,1177.7142857142858,855.8571428571429,163.85714285714286,0.0,1019.7142857142857,646.4285714285714,161.85714285714286,0.0,808.2857142857143,384.2857142857143,214.85714285714286,0.0,599.1428571428571,531.1428571428571,27.285714285714285,0.0,558.4285714285714,2321.8571428571427,2.4285714285714284,0.0,2324.285714285714,370.0,0.2857142857142857,0.0,370.2857142857143
2021-02-23,7169.0,1139.857142857143,0.0,8308.857142857143,460.14285714285717,104.71428571428571,0.0,564.8571428571429,950.5714285714286,240.85714285714286,0.0,1191.4285714285713,779.0,229.42857142857142,0.0,1008.4285714285714,600.0,237.85714285714286,0.0,837.8571428571429,361.2857142857143,282.42857142857144,0.0,643.7142857142857,620.4285714285714,40.857142857142854,0.0,661.2857142857143,2919.8571428571427,3.4285714285714284,0.0,2923.285714285714,477.7142857142857,0.2857142857142857,0.0,478.0
2021-02-24,7210.714285714285,1154.2857142857142,0.0,8365.0,456.57142857142856,106.28571428571429,0.0,562.8571428571429,920.7142857142857,244.57142857142858,0.0,1165.2857142857142,762.1428571428571,232.57142857142858,0.0,994.7142857142857,585.8571428571429,241.71428571428572,0.0,827.5714285714286,362.85714285714283,284.57142857142856,0.0,647.4285714285714,644.5714285714286,40.857142857142854,0.0,685.4285714285714,2979.0,3.4285714285714284,0.0,2982.4285714285716,499.0,0.2857142857142857,0.0,499.2857142857143
2021-02-25,7144.0,1174.7142857142858,0.0,8318.714285714286,444.42857142857144,108.71428571428571,0.0,553.1428571428571,884.8571428571429,253.0,0.0,1137.857142857143,734.5714285714286,237.42857142857142,0.0,972.0,564.1428571428571,244.14285714285714,0.0,808.2857142857143,361.42857142857144,286.7142857142857,0.0,648.1428571428571,650.4285714285714,41.0,0.0,691.4285714285714,2995.5714285714284,3.4285714285714284,0.0,2999.0,508.57142857142856,0.2857142857142857,0.0,508.85714285714283
2021-02-26,6932.571428571428,1314.857142857143,0.0,8247.42857142857,387.14285714285717,123.71428571428571,0.0,510.85714285714283,787.2857142857143,289.7142857142857,0.0,1077.0,653.5714285714286,268.7142857142857,0.0,922.2857142857143,500.14285714285717,271.7142857142857,0.0,771.8571428571429,308.85714285714283,313.2857142857143,0.0,622.1428571428571,645.8571428571429,44.0,0.0,689.8571428571429,3120.8571428571427,3.4285714285714284,0.0,3124.285714285714,528.8571428571429,0.2857142857142857,0.0,529.1428571428571
2021-02-27,6644.142857142857,1256.4285714285713,0.0,7900.571428571428,329.2857142857143,131.28571428571428,0.0,460.57142857142856,665.7142857142857,296.14285714285717,0.0,961.8571428571429,537.8571428571429,266.14285714285717,0.0,804.0,413.85714285714283,263.57142857142856,0.0,677.4285714285714,279.7142857142857,258.14285714285717,0.0,537.8571428571429,665.5714285714286,37.57142857142857,0.0,703.1428571428571,3208.0,3.4285714285714284,0.0,3211.4285714285716,544.1428571428571,0.14285714285714285,0.0,544.2857142857143
2021-02-28,6250.428571428572,1229.2857142857142,0.0,7479.714285714285,271.57142857142856,141.85714285714286,0.0,413.42857142857144,544.7142857142857,308.57142857142856,0.0,853.2857142857143,433.7142857142857,270.7142857142857,0.0,704.4285714285714,342.0,259.2857142857143,0.0,601.2857142857143,249.71428571428572,214.42857142857142,0.0,464.14285714285717,644.5714285714286,31.0,0.0,675.5714285714286,3206.5714285714284,3.2857142857142856,0.0,3209.8571428571427,557.5714285714286,0.14285714285714285,0.0,557.7142857142857
2021-03-01,5281.571428571428,1137.142857142857,0.0,6418.714285714285,222.57142857142858,144.42857142857142,0.0,367.0,429.42857142857144,305.57142857142856,0.0,735.0,343.0,249.71428571428572,0.0,592.7142857142857,267.14285714285717,235.85714285714286,0.0,503.0,220.14285714285714,173.71428571428572,0.0,393.85714285714283,566.2857142857143,25.571428571428573,0.0,591.8571428571429,2752.5714285714284,2.2857142857142856,0.0,2754.8571428571427,480.42857142857144,0.0,0.0,480.42857142857144
2021-03-02,4323.857142857143,943.1428571428571,0.0,5267.0,170.28571428571428,129.14285714285714,0.0,299.42857142857144,345.85714285714283,269.14285714285717,0.0,615.0,289.85714285714283,218.57142857142858,0.0,508.42857142857144,219.71428571428572,185.14285714285714,0.0,404.85714285714283,194.57142857142858,124.42857142857143,0.0,319.0,480.85714285714283,15.142857142857142,0.0,496.0,2233.714285714286,1.5714285714285714,0.0,2235.285714285714,389.0,0.0,0.0,389.0
2021-03-03,4517.428571428572,943.5714285714286,0.0,5461.0,193.71428571428572,129.14285714285714,0.0,322.85714285714283,412.57142857142856,270.14285714285717,0.0,682.7142857142857,351.2857142857143,219.28571428571428,0.0,570.5714285714286,271.7142857142857,185.0,0.0,456.7142857142857,184.85714285714286,123.14285714285714,0.0,308.0,483.14285714285717,15.285714285714286,0.0,498.42857142857144,2231.4285714285716,1.5714285714285714,0.0,2233.0,388.7142857142857,0.0,0.0,388.7142857142857
2021-03-04,4851.714285714285,924.7142857142857,0.0,5776.428571428572,223.71428571428572,126.85714285714286,0.0,350.57142857142856,498.2857142857143,262.7142857142857,0.0,761.0,434.7142857142857,214.71428571428572,0.0,649.4285714285714,338.85714285714283,182.57142857142858,0.0,521.4285714285714,188.42857142857142,121.14285714285714,0.0,309.57142857142856,504.2857142857143,15.142857142857142,0.0,519.4285714285714,2261.1428571428573,1.5714285714285714,0.0,2262.714285714286,402.2857142857143,0.0,0.0,402.2857142857143
2021-03-05,4335.857142857143,815.5714285714286,0.0,5151.428571428572,235.85714285714286,115.14285714285714,0.0,351.0,504.85714285714283,232.85714285714286,0.0,737.7142857142857,445.2857142857143,190.14285714285714,0.0,635.4285714285714,350.7142857142857,162.14285714285714,0.0,512.8571428571429,203.42857142857142,100.57142857142857,0.0,304.0,445.14285714285717,12.857142857142858,0.0,458.0,1800.0,1.8571428571428572,0.0,1801.857142857143,350.57142857142856,0.0,0.0,350.57142857142856
2021-03-06,4725.428571428572,666.5714285714286,0.0,5392.0,260.14285714285717,95.85714285714286,0.0,356.0,575.5714285714286,202.85714285714286,0.0,778.4285714285714,506.14285714285717,158.14285714285714,0.0,664.2857142857143,421.7142857142857,127.14285714285714,0.0,548.8571428571429,250.57142857142858,71.28571428571429,0.0,321.85714285714283,468.85714285714283,10.142857142857142,0.0,479.0,1866.7142857142858,1.1428571428571428,0.0,1867.857142857143,375.7142857142857,0.0,0.0,375.7142857142857
